name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cell_eta[1338]",-0.00914186,0.00472944,1.00386,-1.67226,-0.0122932,1.65607,45053,inf,0.999981
"cell_eta[1339]",-0.174179,0.00455686,0.967224,-1.76706,-0.174328,1.41304,45053,inf,1.00001
"cell_eta[1340]",-0.018418,0.00470581,0.998841,-1.65323,-0.0206163,1.61626,45053,inf,0.999979
"cell_eta[1341]",-0.01451,0.0047465,1.00748,-1.6695,-0.0170623,1.64715,45053,inf,0.999978
"cell_eta[1342]",-0.01345,0.00465183,0.987382,-1.6367,-0.0155945,1.61481,45053,inf,0.999982
"cell_eta[1343]",-0.00576178,0.00469445,0.99643,-1.65485,-0.00677068,1.63902,45053,inf,0.999983
"cell_eta[1344]",-0.0046941,0.00467372,0.99203,-1.6421,-0.000210738,1.62173,45053,inf,0.999978
"cell_eta[1345]",-0.00888512,0.00471392,1.00056,-1.65922,-0.00831809,1.64318,45053,inf,0.999986
"cell_eta[1346]",-0.0632619,0.00473695,1.00545,-1.73793,-0.056884,1.58719,45053,inf,0.99998
"cell_eta[1347]",0.28918,0.00478587,1.01583,-1.37738,0.292285,1.96603,45053,inf,1
"cell_eta[1348]",-0.00263802,0.00471143,1.00003,-1.64499,-0.000200492,1.64886,45053,inf,0.999986
"cell_eta[1349]",0.00211213,0.00470031,0.997674,-1.64237,0.00109317,1.64456,45053,inf,0.999978
"cell_eta[1350]",-0.0119904,0.0047348,1.00499,-1.65918,-0.011737,1.63364,45053,inf,0.999989
"cell_eta[1351]",-0.0149587,0.00471572,1.00094,-1.67036,-0.0158709,1.62331,45053,inf,0.999986
"cell_eta[1352]",-0.00352891,0.00473085,1.00416,-1.65093,-0.00596619,1.64116,45053,inf,0.999978
"cell_eta[1353]",-0.0105578,0.0047021,0.998052,-1.64869,-0.00954128,1.62078,45053,inf,0.999983
"cell_eta[1354]",-0.00493183,0.00472318,1.00253,-1.65017,-0.00106108,1.64591,45053,inf,0.999978
"cell_eta[1355]",-0.0109333,0.00464806,0.986584,-1.63092,-0.0119384,1.61518,45053,inf,0.999979
"cell_eta[1356]",-0.0188585,0.00468832,0.995128,-1.65705,-0.0121696,1.61532,45053,inf,1.00002
"cell_eta[1357]",-0.0245829,0.00468689,0.994825,-1.66714,-0.0243079,1.61273,45053,inf,0.999979
"cell_eta[1358]",-0.0133433,0.00471052,0.999841,-1.66429,-0.00712589,1.63011,45053,inf,0.99998
"cell_eta[1359]",-0.00381318,0.00469458,0.996458,-1.63923,-0.00681275,1.64064,45053,inf,0.999993
"cell_eta[1360]",-0.0134691,0.00468278,0.993953,-1.64717,-0.0131252,1.61581,45053,inf,0.999984
"cell_eta[1361]",-0.0605869,0.00462038,0.980707,-1.67179,-0.05981,1.54515,45053,inf,0.99998
"cell_eta[1362]",0.347037,0.00457324,0.970701,-1.26098,0.352934,1.92844,45053,inf,0.999978
"cell_eta[1363]",-0.0158195,0.00469907,0.99741,-1.65142,-0.0174181,1.62817,45053,inf,0.999979
"cell_eta[1364]",-0.0292124,0.00464713,0.986385,-1.65303,-0.0286325,1.58636,45053,inf,0.999978
"cell_eta[1365]",-0.0108849,0.00470756,0.999211,-1.65519,-0.00652388,1.63015,45053,inf,0.999979
"cell_eta[1366]",-0.0142451,0.00473326,1.00467,-1.669,-0.0133472,1.63783,45053,inf,0.999978
"cell_eta[1367]",-0.0179462,0.0047163,1.00107,-1.67384,-0.0142262,1.63499,45053,inf,0.999979
"cell_eta[1368]",-0.00322021,0.00470599,0.99888,-1.6378,-0.00319081,1.63676,45053,inf,0.999997
"cell_eta[1369]",-0.00516189,0.0047318,1.00436,-1.65228,-0.00459272,1.64732,45053,inf,0.999979
"cell_eta[1370]",-0.0085016,0.00470971,0.999668,-1.65993,-0.0120161,1.63951,45053,inf,0.999986
"cell_eta[1371]",-0.00762391,0.00468189,0.993764,-1.6417,-0.00472395,1.63285,45053,inf,0.999981
"cell_eta[1372]",-0.0237454,0.00468549,0.994529,-1.67126,-0.0224652,1.61603,45053,inf,0.999986
"cell_eta[1373]",0.245747,0.00466351,0.989861,-1.3892,0.24774,1.86451,45053,inf,0.999978
"cell_eta[1374]",-0.0215403,0.0047531,1.00888,-1.68033,-0.0203492,1.63201,45053,inf,0.99999
"cell_eta[1375]",-0.0142263,0.00468174,0.993732,-1.64737,-0.0188383,1.62321,45053,inf,0.999978
"cell_eta[1376]",-0.00553081,0.00471558,1.00091,-1.66436,-0.00211017,1.64638,45053,inf,1.00002
"cell_eta[1377]",-0.0186737,0.00467877,0.993101,-1.65131,-0.0186553,1.60662,45053,inf,0.999978
"cell_eta[1378]",-0.00293171,0.00472789,1.00353,-1.65527,-0.002747,1.63894,45053,inf,0.999979
"cell_eta[1379]",-0.00488874,0.00472559,1.00304,-1.65052,-0.00438406,1.64938,45053,inf,0.999978
"cell_eta[1380]",-0.0203757,0.00470801,0.999308,-1.65658,-0.0190935,1.62538,45053,inf,0.99999
"cell_eta[1381]",-0.0136919,0.00465606,0.98828,-1.65128,-0.0118151,1.60563,45053,inf,0.999986
"cell_eta[1382]",-0.0336388,0.00467154,0.991567,-1.66951,-0.0332362,1.59564,45053,inf,0.999979
"cell_eta[1383]",-0.0203074,0.00469439,0.996417,-1.66101,-0.0198799,1.62565,45053,inf,0.999981
"cell_eta[1384]",-0.00924809,0.00470133,0.997891,-1.65753,-0.0117177,1.63625,45053,inf,0.999984
"cell_eta[1385]",-0.00254503,0.00468894,0.995261,-1.62623,-0.00205872,1.62816,45053,inf,0.999978
"cell_eta[1386]",-0.00418331,0.00469522,0.996593,-1.63828,-0.00946627,1.63058,45053,inf,1.00002
"cell_eta[1387]",-0.00621467,0.00474637,1.00745,-1.67695,-0.00022782,1.66475,45053,inf,0.999981
"cell_eta[1388]",-0.0175022,0.00466328,0.989814,-1.6424,-0.0219412,1.61091,45053,inf,0.999981
"cell_eta[1389]",-0.010723,0.00473901,1.00589,-1.6646,-0.0156219,1.65758,45053,inf,1.00002
"cell_eta[1390]",-0.0133983,0.00471281,1.00033,-1.66394,-0.0183921,1.63098,45053,inf,0.999983
"cell_eta[1391]",-0.00850685,0.00476925,1.01231,-1.67492,-0.00911984,1.64331,45053,inf,0.99998
"cell_eta[1392]",0.683604,0.00488808,1.03753,-1.04234,0.697616,2.36591,45053,inf,0.999999
"cell_eta[1393]",-0.0201261,0.00470459,0.998582,-1.65715,-0.0199323,1.61198,45053,inf,0.999985
"cell_eta[1394]",-0.0169338,0.00471776,1.00138,-1.67096,-0.0120691,1.62785,45053,inf,0.999982
"cell_eta[1395]",-0.00957407,0.00471849,1.00153,-1.64719,-0.0106075,1.62916,45053,inf,0.999988
"cell_eta[1396]",-0.0322135,0.00467193,0.99165,-1.6564,-0.0327624,1.59481,45053,inf,0.999985
"cell_eta[1397]",-0.076939,0.0046569,0.988458,-1.69973,-0.0757703,1.53929,45053,inf,0.999979
"cell_eta[1398]",0.163597,0.00458152,0.972459,-1.44636,0.176365,1.74139,45053,inf,0.999981
"cell_eta[1399]",0.261758,0.00469935,0.997469,-1.39199,0.263545,1.89299,45053,inf,0.999978
"cell_eta[1400]",-0.00321836,0.00468328,0.99406,-1.64461,-0.00328678,1.62627,45053,inf,0.999978
"cell_eta[1401]",-0.0440882,0.00467461,0.992217,-1.6799,-0.0425475,1.59283,45053,inf,0.999982
