name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a[29,13]",1.28958,0.0016298,0.418939,0.60706,1.28562,1.98257,66074.6,303.112,0.99999
"a[29,14]",0.564367,0.00175134,0.429402,-0.17364,0.587841,1.22949,60115.9,275.777,1.00006
"a[29,15]",0.668016,0.00183017,0.406851,0.00821231,0.663154,1.34248,49418.4,226.703,0.999996
"a[29,16]",0.735776,0.00172646,0.41023,0.0413364,0.749916,1.38388,56460.1,259.007,0.999999
"a[29,17]",1.57736,0.00167181,0.431049,0.882935,1.56911,2.29325,66477.8,304.962,1
"a[29,18]",0.484883,0.00152376,0.383521,-0.174074,0.50319,1.08014,63350,290.614,1.00001
"a[29,19]",0.594736,0.00163633,0.380879,-0.0544569,0.611029,1.18984,54179.2,248.543,1.00003
"a[29,20]",1.09001,0.00150344,0.391146,0.464317,1.08266,1.73896,67686.8,310.508,1.00001
"a[30,1]",1.5027,0.0015556,0.41914,0.817257,1.50252,2.19137,72597.4,333.036,0.999998
"a[30,2]",-0.339199,0.00232362,0.507725,-1.2207,-0.308832,0.443305,47745,219.027,1.00006
"a[30,3]",0.363073,0.00156755,0.384178,-0.297033,0.3826,0.957857,60065.3,275.545,1.00001
"a[30,4]",1.22331,0.00204477,0.454711,0.467165,1.23287,1.95508,49451.8,226.857,1.00002
"a[30,5]",0.522812,0.00172961,0.423768,-0.216221,0.54783,1.17239,60029.1,275.379,1.00002
"a[30,6]",0.807348,0.00150875,0.394538,0.13617,0.822621,1.42849,68381.9,313.697,1.00003
"a[30,7]",1.55902,0.00219978,0.45886,0.83519,1.5411,2.34339,43511.3,199.605,0.999996
"a[30,8]",1.19883,0.00177547,0.427743,0.510452,1.19303,1.90815,58041.6,266.262,0.99999
"a[30,9]",1.47542,0.00156987,0.423936,0.777557,1.48007,2.16278,72924.7,334.537,1.00001
"a[30,10]",1.17666,0.00156914,0.409787,0.492033,1.18619,1.83461,68201.3,312.869,1.00004
"a[30,11]",0.460079,0.0017505,0.401275,-0.223147,0.476903,1.08681,52548.6,241.063,1.00003
"a[30,12]",0.257868,0.0016529,0.388035,-0.417219,0.285243,0.846204,55112.3,252.824,1.00001
"a[30,13]",1.30477,0.0016704,0.424151,0.619794,1.29732,2.00977,64476.4,295.781,0.999991
"a[30,14]",0.551773,0.00177581,0.436029,-0.202615,0.578416,1.22448,60288.7,276.57,1.00006
"a[30,15]",0.676739,0.00185938,0.411664,0.0144539,0.670345,1.36335,49017.3,224.863,1
"a[30,16]",0.734903,0.00173221,0.412764,0.0371399,0.747818,1.38601,56780.8,260.478,1
"a[30,17]",1.57902,0.00167132,0.433963,0.882826,1.56998,2.30393,67419.6,309.283,0.999998
"a[30,18]",0.472039,0.0015557,0.390074,-0.200956,0.493631,1.07222,62869.9,288.411,1.00002
"a[30,19]",0.588321,0.001628,0.382778,-0.0658308,0.605994,1.18383,55281.8,253.601,1.00004
"a[30,20]",1.08999,0.00150884,0.393105,0.461706,1.08265,1.74252,67877.7,311.384,1
"a[31,1]",1.50757,0.00156523,0.422132,0.818808,1.5068,2.20173,72735,333.667,0.999993
"a[31,2]",-0.347937,0.00236047,0.511882,-1.23749,-0.318474,0.441749,47026.6,215.731,1.00006
"a[31,3]",0.345822,0.00158286,0.389871,-0.328996,0.369032,0.942355,60667.4,278.307,1.00002
"a[31,4]",1.22309,0.00204194,0.456515,0.464295,1.23146,1.95794,49983,229.293,1.00002
"a[31,5]",0.52606,0.00172395,0.424482,-0.212127,0.551284,1.17919,60627.7,278.125,1.00002
"a[31,6]",0.802064,0.0015253,0.398058,0.124799,0.818402,1.42776,68105.3,312.428,1.00003
"a[31,7]",1.57396,0.00230574,0.467452,0.841472,1.55402,2.37365,41101.3,188.549,0.999998
"a[31,8]",1.20284,0.00179107,0.430757,0.509547,1.19698,1.91866,57841.7,265.345,0.99999
"a[31,9]",1.48494,0.00154758,0.425799,0.785191,1.48859,2.17622,75701.5,347.275,1
"a[31,10]",1.17469,0.00157444,0.411656,0.485972,1.18435,1.83423,68362.2,313.607,1.00003
"a[31,11]",0.474438,0.00177628,0.404018,-0.208404,0.488137,1.10838,51734.5,237.328,1.00004
"a[31,12]",0.258097,0.0016535,0.389342,-0.418964,0.284445,0.84972,55444,254.345,1.00001
"a[31,13]",1.31861,0.00174094,0.430242,0.629235,1.3084,2.04092,61074.2,280.173,0.999991
"a[31,14]",0.54056,0.00180398,0.442663,-0.229102,0.569122,1.21942,60212.2,276.219,1.00007
"a[31,15]",0.685848,0.00188993,0.41725,0.0172832,0.676805,1.38776,48741.7,223.599,0.999998
"a[31,16]",0.736977,0.00174504,0.415478,0.0352324,0.750138,1.39269,56687.4,260.049,0.999999
"a[31,17]",1.57916,0.00164435,0.436741,0.882526,1.5692,2.31019,70543.8,323.615,0.999997
"a[31,18]",0.462094,0.00158736,0.395726,-0.226908,0.487422,1.06669,62149.8,285.108,1.00002
"a[31,19]",0.584638,0.00163377,0.38552,-0.0759013,0.603058,1.18347,55681.9,255.437,1.00005
"a[31,20]",1.08927,0.00150918,0.395157,0.45743,1.08178,1.74574,68558,314.505,1
"a[32,1]",1.50598,0.0015659,0.423616,0.812,1.50546,2.20198,73184,335.726,0.999995
"a[32,2]",-0.359725,0.00241044,0.519387,-1.26378,-0.329044,0.439745,46429,212.99,1.00007
"a[32,3]",0.332493,0.00160487,0.395785,-0.354902,0.359448,0.93196,60819.3,279.004,1.00003
"a[32,4]",1.2167,0.0020264,0.456965,0.454589,1.22464,1.95211,50852.7,233.283,1.00002
"a[32,5]",0.526126,0.00172932,0.426505,-0.214473,0.550997,1.18294,60827,279.04,1.00002
"a[32,6]",0.796462,0.00154557,0.402524,0.111318,0.815277,1.42678,67828.1,311.156,1.00003
"a[32,7]",1.58827,0.00239618,0.477359,0.845392,1.56472,2.40887,39687.3,182.062,0.999994
"a[32,8]",1.20223,0.00179799,0.432245,0.508334,1.19471,1.92087,57794.4,265.128,0.999991
"a[32,9]",1.4884,0.00158277,0.428059,0.786037,1.4911,2.18395,73143.3,335.54,1
"a[32,10]",1.17228,0.00158428,0.413603,0.480516,1.18236,1.83477,68156,312.661,1.00003
"a[32,11]",0.491679,0.00182185,0.409493,-0.195542,0.501863,1.14155,50520.6,231.76,1.00002
"a[32,12]",0.254993,0.00165646,0.392568,-0.425197,0.281905,0.848489,56165.5,257.655,1.00002
"a[32,13]",1.3308,0.00179062,0.436997,0.633386,1.31791,2.06521,59559.5,273.225,0.999995
"a[32,14]",0.524865,0.0018503,0.452285,-0.265846,0.556243,1.2153,59750.3,274.101,1.00008
"a[32,15]",0.696864,0.00193127,0.424275,0.0231769,0.684757,1.41569,48262.7,221.402,1
"a[32,16]",0.740131,0.0017636,0.418548,0.0354962,0.752723,1.40163,56323.6,258.381,1
"a[32,17]",1.57377,0.0016359,0.438899,0.87206,1.56406,2.30785,71980.9,330.207,0.999998
"a[32,18]",0.459034,0.00159476,0.39918,-0.237814,0.484874,1.06538,62653.8,287.42,1.00001
"a[32,19]",0.579707,0.00163239,0.388365,-0.0859015,0.598869,1.18115,56601.8,259.657,1.00004
"a[32,20]",1.09094,0.00152053,0.397688,0.453482,1.0823,1.7536,68406.4,313.81,1.00001
"a[33,1]",1.50525,0.00157159,0.425513,0.810843,1.50423,2.20485,73306.8,336.29,0.999993
"a[33,2]",-0.358383,0.00240039,0.520445,-1.25982,-0.328734,0.443934,47009.7,215.654,1.00007
"a[33,3]",0.326618,0.00161998,0.400617,-0.371367,0.355229,0.931296,61156.4,280.55,1.00004
"a[33,4]",1.21354,0.00202532,0.458939,0.447916,1.22109,1.95229,51347.8,235.554,1.00003
"a[33,5]",0.523777,0.00173952,0.430249,-0.224822,0.549064,1.1848,61175.8,280.64,1.00002
"a[33,6]",0.790836,0.00157161,0.407489,0.0921648,0.811005,1.42488,67227,308.399,1.00004
"a[33,7]",1.60118,0.00248215,0.486995,0.846845,1.57558,2.44696,38493.8,176.588,0.999995
"a[33,8]",1.20016,0.00178474,0.433239,0.503593,1.19335,1.92299,58926,270.319,0.999991
"a[33,9]",1.49256,0.00160015,0.430715,0.785601,1.49561,2.19361,72453.7,332.376,0.999999
"a[33,10]",1.17391,0.00158341,0.414972,0.47868,1.18321,1.8393,68683.2,315.079,1.00003
"a[33,11]",0.511804,0.00189437,0.418488,-0.178364,0.517966,1.18401,48801.8,223.875,1.00001
"a[33,12]",0.248984,0.00166119,0.396423,-0.440051,0.27683,0.845696,56948.1,261.245,1.00003
"a[33,13]",1.34545,0.00186026,0.445801,0.63933,1.33015,2.10136,57429.5,263.454,0.999994
"a[33,14]",0.509047,0.00190513,0.462967,-0.302605,0.544223,1.21051,59054.5,270.908,1.00008
"a[33,15]",0.711859,0.00200098,0.434491,0.0306548,0.694814,1.46035,47149.2,216.294,0.999995
"a[33,16]",0.744017,0.0017596,0.421867,0.0329016,0.757018,1.41132,57481,263.69,0.999997
"a[33,17]",1.56964,0.0016417,0.442416,0.861249,1.56027,2.30869,72622.8,333.152,1
"a[33,18]",0.455264,0.00160676,0.403242,-0.251553,0.483487,1.06736,62983.6,288.933,1.00001
"a[33,19]",0.574772,0.00164099,0.391635,-0.0973895,0.593917,1.18178,56957.6,261.289,1.00004
"a[33,20]",1.09222,0.00152832,0.401103,0.450816,1.08254,1.76187,68878.7,315.976,1
"a[34,1]",1.50872,0.00158712,0.428978,0.808213,1.50764,2.21317,73054.8,335.134,0.999993
"a[34,2]",-0.354866,0.002371,0.521115,-1.25866,-0.322924,0.445544,48306.4,221.602,1.00006
"a[34,3]",0.318442,0.00164399,0.40656,-0.392154,0.349278,0.92819,61157.7,280.557,1.00005
"a[34,4]",1.2174,0.00204012,0.46166,0.450656,1.22561,1.96245,51207.8,234.912,1.00003
"a[34,5]",0.521866,0.00174143,0.434082,-0.234407,0.548205,1.18871,62134.1,285.036,1.00002
"a[34,6]",0.783455,0.00160348,0.4133,0.0727274,0.806141,1.42239,66436.2,304.771,1.00004
"a[34,7]",1.60797,0.00251959,0.494231,0.845728,1.58011,2.47037,38477,176.511,0.999994
"a[34,8]",1.19145,0.0017582,0.432445,0.494817,1.18665,1.90947,60495.6,277.519,0.999991
"a[34,9]",1.49047,0.00160279,0.432685,0.778768,1.49385,2.19373,72877.1,334.319,1
"a[34,10]",1.1775,0.00158767,0.417113,0.479389,1.18622,1.84718,69021.6,316.632,1.00002
"a[34,11]",0.523614,0.00194204,0.425849,-0.171238,0.52679,1.21771,48083.4,220.579,1
"a[34,12]",0.243787,0.00167361,0.400642,-0.456659,0.273079,0.845119,57306.7,262.89,1.00003
"a[34,13]",1.35731,0.00190863,0.454111,0.643452,1.338,2.13393,56608.1,259.686,0.999996
"a[34,14]",0.497657,0.00195448,0.472919,-0.33379,0.535598,1.20846,58547.9,268.584,1.00008
"a[34,15]",0.720267,0.0020392,0.441386,0.033749,0.700291,1.48232,46850.9,214.925,0.999996
"a[34,16]",0.744355,0.00178429,0.425787,0.0274925,0.756935,1.41878,56945.1,261.232,1
"a[34,17]",1.55673,0.0016221,0.444646,0.841642,1.54807,2.2941,75140.3,344.701,1
"a[34,18]",0.446971,0.00164495,0.410329,-0.27477,0.476875,1.06543,62224.2,285.449,1.00001
"a[34,19]",0.572396,0.00164064,0.394804,-0.106067,0.591816,1.18383,57907.8,265.648,1.00003
"a[34,20]",1.09159,0.00153064,0.404158,0.446156,1.0819,1.76599,69719.9,319.835,1.00001
"a[35,1]",1.50929,0.0015896,0.431895,0.803019,1.50681,2.22091,73821.3,338.65,0.999993
"a[35,2]",-0.358325,0.00237911,0.526801,-1.27434,-0.324897,0.450083,49030.4,224.923,1.00007
"a[35,3]",0.311502,0.00166837,0.413091,-0.414958,0.343712,0.927327,61306.4,281.239,1.00004
"a[35,4]",1.21526,0.00203238,0.464129,0.443159,1.22299,1.96494,52151.4,239.241,1.00003
"a[35,5]",0.514406,0.00177598,0.440737,-0.254594,0.543802,1.18825,61586.3,282.523,1.00003
"a[35,6]",0.782482,0.00160539,0.416695,0.0658358,0.805964,1.42482,67371.7,309.063,1.00004
"a[35,7]",1.61993,0.00260334,0.505251,0.847338,1.5865,2.50437,37666.4,172.792,0.999994
"a[35,8]",1.18545,0.00174592,0.434125,0.486432,1.18118,1.90337,61827.7,283.63,0.999993
"a[35,9]",1.48993,0.00160427,0.435711,0.77256,1.49219,2.19783,73763.2,338.384,0.999996
"a[35,10]",1.17887,0.00159031,0.419696,0.476105,1.18717,1.85336,69647.8,319.504,1.00001
"a[35,11]",0.534203,0.00199528,0.434828,-0.170791,0.533089,1.24619,47492.5,217.869,0.999999
"a[35,12]",0.24428,0.00167895,0.403532,-0.45938,0.273289,0.849109,57766.8,265.001,1.00003
"a[35,13]",1.37068,0.00197898,0.464859,0.646472,1.3473,2.17292,55177.1,253.121,0.999997
"a[35,14]",0.494775,0.00196293,0.47722,-0.347258,0.534361,1.21014,59105.3,271.141,1.00008
"a[35,15]",0.727958,0.00208392,0.448846,0.0352776,0.705798,1.50814,46390.8,212.815,0.999995
"a[35,16]",0.751762,0.00180736,0.430751,0.0314439,0.762514,1.4368,56801.9,260.575,0.999999
"a[35,17]",1.53259,0.00159532,0.446844,0.804303,1.52786,2.26835,78454.5,359.904,0.999996
"a[35,18]",0.441058,0.00166975,0.416655,-0.297075,0.473354,1.06484,62265.6,285.639,1.00001
"a[35,19]",0.571659,0.00164111,0.397671,-0.11233,0.591926,1.18598,58718.1,269.365,1.00003
"a[35,20]",1.08905,0.00152949,0.407856,0.438297,1.08029,1.76858,71108.1,326.203,1.00002
"a[36,1]",1.51208,0.0016052,0.436667,0.800717,1.50858,2.23023,74001.7,339.478,0.999995
"a[36,2]",-0.360692,0.00239079,0.532679,-1.2886,-0.325008,0.452697,49642,227.729,1.00007
"a[36,3]",0.310135,0.00167386,0.417154,-0.423705,0.342746,0.932751,62108.8,284.92,1.00004
"a[36,4]",1.21359,0.00203734,0.46772,0.43329,1.22099,1.96946,52704.2,241.777,1.00003
"a[36,5]",0.509746,0.00180035,0.446615,-0.274416,0.539678,1.1898,61539.2,282.307,1.00003
"a[36,6]",0.780424,0.00161878,0.421529,0.0527353,0.805098,1.42803,67807.7,311.063,1.00003
"a[36,7]",1.61956,0.00259769,0.510064,0.841482,1.58508,2.51555,38554.4,176.866,0.999996
"a[36,8]",1.18537,0.00175017,0.437881,0.481615,1.18018,1.91092,62596.9,287.159,0.999993
"a[36,9]",1.48413,0.00157438,0.438167,0.761695,1.48801,2.19544,77456.9,355.328,1
"a[36,10]",1.17962,0.00159694,0.422368,0.472426,1.18856,1.85676,69953.2,320.906,1.00001
"a[36,11]",0.542674,0.00203804,0.443845,-0.169311,0.538817,1.27282,47428.1,217.573,0.999995
"a[36,12]",0.243692,0.00169252,0.407468,-0.466018,0.27342,0.853242,57958.6,265.881,1.00002
"a[36,13]",1.38439,0.00205687,0.477076,0.649654,1.35632,2.21295,53797.5,246.792,1
"a[36,14]",0.498925,0.00194989,0.477702,-0.343838,0.538406,1.21615,60019.5,275.335,1.00009
"a[36,15]",0.735992,0.00212628,0.457399,0.0343865,0.710132,1.53582,46275.5,212.285,0.999996
"a[36,16]",0.765858,0.00184754,0.43684,0.0414493,0.77346,1.46432,55905.9,256.464,0.999997
"a[36,17]",1.51484,0.00159801,0.45295,0.773461,1.51466,2.2538,80341.9,368.563,1
"a[36,18]",0.435622,0.00169287,0.423397,-0.314669,0.469123,1.06495,62553.1,286.958,1.00001
"a[36,19]",0.568284,0.00163402,0.401326,-0.121435,0.58855,1.18644,60322.8,276.727,1.00003
"a[36,20]",1.08105,0.00152561,0.409914,0.425733,1.07353,1.7621,72193.3,331.182,1.00001
"a[37,1]",1.51621,0.00162317,0.442501,0.799351,1.51204,2.24371,74319.3,340.935,0.999992
"a[37,2]",-0.364001,0.00241412,0.541994,-1.31506,-0.326638,0.458987,50404.8,231.229,1.00007
"a[37,3]",0.308877,0.00168421,0.422204,-0.435925,0.343153,0.935005,62842.3,288.285,1.00005
"a[37,4]",1.2152,0.00204967,0.471407,0.433,1.22131,1.97644,52896.1,242.657,1.00003
"a[37,5]",0.507574,0.00182331,0.454128,-0.289729,0.539945,1.19418,62034.8,284.58,1.00003
"a[37,6]",0.780172,0.00162912,0.425536,0.0448582,0.805424,1.43219,68228.7,312.994,1.00003
"a[37,7]",1.62173,0.00261814,0.517807,0.836072,1.585,2.53608,39115.6,179.44,1
"a[37,8]",1.18299,0.00175556,0.441998,0.471925,1.17823,1.909,63388.3,290.79,0.999993
"a[37,9]",1.48269,0.00161311,0.442163,0.75505,1.48654,2.19989,75134.2,344.673,0.999999
"a[37,10]",1.17977,0.00160492,0.426361,0.466201,1.1885,1.86208,70574.9,323.757,1.00001
"a[37,11]",0.549132,0.00209105,0.453169,-0.170727,0.543276,1.30049,46966.9,215.457,0.999994
"a[37,12]",0.243017,0.0016889,0.411899,-0.474142,0.273277,0.859728,59480.5,272.863,1.00002
"a[37,13]",1.39261,0.00211029,0.487064,0.651409,1.36054,2.2432,53270.4,244.374,1
"a[37,14]",0.502268,0.00195103,0.480375,-0.348234,0.541674,1.22201,60622.5,278.102,1.0001
"a[37,15]",0.741613,0.00216539,0.465696,0.0333119,0.712588,1.5594,46252.3,212.179,0.999996
"a[37,16]",0.774508,0.00191523,0.443896,0.0426596,0.780279,1.48747,53718,246.428,0.999995
"a[37,17]",1.49608,0.00163098,0.463176,0.733736,1.49932,2.24214,80648,369.967,1
"a[37,18]",0.431798,0.00172022,0.430237,-0.332377,0.46816,1.06909,62553.2,286.958,1.00001
"a[37,19]",0.569304,0.00163917,0.404535,-0.12621,0.59048,1.19169,60906.6,279.405,1.00003
"a[37,20]",1.08023,0.00153634,0.414348,0.418317,1.07218,1.77019,72737.2,333.677,1.00001
"a[38,1]",1.52024,0.0016433,0.448066,0.798408,1.51451,2.25774,74344.5,341.05,0.99999
"a[38,2]",-0.372666,0.0024833,0.556639,-1.35164,-0.33006,0.464925,50244.7,230.494,1.00006
"a[38,3]",0.306861,0.00169582,0.428356,-0.447701,0.342541,0.939737,63804.1,292.697,1.00004
"a[38,4]",1.21544,0.00206994,0.476287,0.423947,1.22092,1.98375,52944.8,242.881,1.00001
"a[38,5]",0.501997,0.00185294,0.463684,-0.316237,0.535968,1.19764,62621.6,287.272,1.00003
"a[38,6]",0.785811,0.00162288,0.428634,0.0483892,0.809904,1.44255,69759,320.015,1.00004
"a[38,7]",1.6195,0.00261954,0.525235,0.82628,1.58106,2.54854,40203,184.429,1.00001
"a[38,8]",1.1819,0.00175615,0.447018,0.466073,1.17652,1.92007,64793,297.233,0.999994
"a[38,9]",1.48179,0.00160005,0.446877,0.74706,1.48547,2.20467,78002.9,357.833,0.999999
"a[38,10]",1.1815,0.00161438,0.430594,0.462343,1.19035,1.87121,71142,326.359,1.00001
"a[38,11]",0.559245,0.00216777,0.466781,-0.171295,0.547928,1.33876,46366,212.701,0.999991
"a[38,12]",0.238536,0.0017021,0.418952,-0.49085,0.270913,0.861539,60583.8,277.924,1.00001
"a[38,13]",1.39757,0.00214747,0.496218,0.649433,1.36315,2.26626,53393.7,244.94,1
"a[38,14]",0.506993,0.00194976,0.483373,-0.347854,0.545725,1.23127,61461.8,281.952,1.0001
"a[38,15]",0.740367,0.00217298,0.470497,0.0262291,0.710008,1.56748,46881.6,215.066,0.999999
"a[38,16]",0.775136,0.00188721,0.44876,0.0374248,0.780325,1.49405,56544.2,259.392,0.999998
"a[38,17]",1.4825,0.0016804,0.475871,0.700042,1.49061,2.24068,80195.6,367.892,1
"a[38,18]",0.432351,0.00173091,0.435681,-0.342355,0.468879,1.07532,63356.2,290.642,1.00002
"a[38,19]",0.57024,0.00164836,0.408233,-0.130403,0.591214,1.19714,61335.1,281.371,1.00003
"a[38,20]",1.07685,0.00155,0.418623,0.408837,1.06872,1.77208,72943,334.621,1.00002
"sigma_a[1]",0.0547613,0.000285866,0.0536708,0.00234391,0.0390883,0.161418,35249.3,161.704,1.00001
"sigma_a[2]",0.091164,0.00049577,0.0670191,0.00424545,0.0833719,0.21337,18274.2,83.8315,1.00003
"sigma_a[3]",0.0550031,0.00029937,0.055409,0.00227417,0.0383789,0.164615,34256.7,157.15,1.00015
"sigma_a[4]",0.0549847,0.000284851,0.0533819,0.00230656,0.0394703,0.160832,35119.9,161.11,1.00001
"sigma_a[5]",0.0641761,0.000333458,0.0580411,0.00279987,0.0491509,0.176752,30296.2,138.982,1.00008
"sigma_a[6]",0.0524585,0.000259816,0.0505945,0.00220756,0.037651,0.153323,37920.5,173.957,1.00005
"sigma_a[7]",0.0850651,0.000506908,0.0648662,0.00382574,0.0760324,0.204635,16374.9,75.1187,0.99999
"sigma_a[8]",0.0560248,0.000279158,0.0539674,0.00239626,0.0407162,0.162438,37373.2,171.447,1.00005
"sigma_a[9]",0.0501552,0.000241781,0.0489718,0.00215706,0.0361329,0.145781,41024.8,188.199,1.00008
"sigma_a[10]",0.0475757,0.000206008,0.0456461,0.00216578,0.0343617,0.137091,49095.3,225.221,1.00003
"sigma_a[11]",0.0587293,0.000318901,0.0588744,0.00237468,0.0408344,0.176375,34083.2,156.354,1.00005
"sigma_a[12]",0.051965,0.00025238,0.0491193,0.00227529,0.0382826,0.148574,37878.7,173.766,1.00001
"sigma_a[13]",0.0633462,0.000335756,0.0578814,0.00271138,0.0479742,0.176661,29718.7,136.332,1.00013
"sigma_a[14]",0.0610462,0.00031164,0.0558834,0.00253982,0.0460553,0.170534,32155.8,147.513,1.00004
"sigma_a[15]",0.0599209,0.000295568,0.0551284,0.00253727,0.0449919,0.168668,34788.4,159.589,1.00004
"sigma_a[16]",0.0552774,0.00029533,0.0532866,0.00224102,0.0397963,0.161594,32555.2,149.345,1.00004
"sigma_a[17]",0.0711453,0.000427954,0.0643763,0.00288708,0.054534,0.196447,22628.6,103.807,0.99999
"sigma_a[18]",0.0577418,0.000296972,0.054941,0.00244756,0.0418965,0.168,34226.4,157.011,1.00005
"sigma_a[19]",0.04638,0.000201541,0.043595,0.00216019,0.0341685,0.133086,46789.5,214.643,1.00003
"sigma_a[20]",0.0514368,0.000259232,0.0483517,0.00223898,0.038195,0.146318,34789.2,159.593,1.00001
# Inference for Stan model: kharratzadeh_model
# 1 chains: each with iter=(100000); warmup=(1000); thin=(1); 101000 iterations saved.
#
# Warmup took (3.3) seconds, 3.3 seconds total
# Sampling took (218) seconds, 3.6 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
