name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"z_u[1,73]",0.3997,0.0114765,0.402496,-0.259831,0.399493,1.06048,1230,inf,0.99996
"z_u[1,74]",0.560388,0.0118998,0.417341,-0.129077,0.542571,1.23886,1230,inf,1.00133
"z_u[1,75]",0.21785,0.0124316,0.394014,-0.452694,0.215507,0.869022,1004.54,inf,1.00221
"z_u[1,76]",-0.750054,0.0108741,0.381371,-1.37445,-0.756049,-0.105385,1230,inf,0.999386
"z_u[1,77]",-0.717845,0.0139228,0.412811,-1.4107,-0.716999,-0.0601038,879.129,inf,1.00015
"z_u[1,78]",0.0607171,0.0160169,0.407475,-0.614308,0.0827158,0.750662,647.208,inf,0.999465
"z_u[1,79]",-0.802102,0.0122086,0.38327,-1.42756,-0.811237,-0.163131,985.557,inf,0.999306
"z_u[1,80]",0.420778,0.0134982,0.39964,-0.2625,0.430698,1.0869,876.567,inf,0.999837
"z_u[1,81]",0.169907,0.0147556,0.413864,-0.487261,0.156559,0.884415,786.69,inf,1.00262
"z_u[1,82]",-0.490358,0.01206,0.42296,-1.17798,-0.499802,0.226731,1230,inf,1.00066
"z_u[1,83]",-0.449938,0.0112085,0.393096,-1.09151,-0.438583,0.171819,1230,inf,0.999715
"z_u[1,84]",-0.346518,0.0110105,0.386154,-0.973394,-0.340918,0.268646,1230,inf,1.00047
"z_u[1,85]",-1.10308,0.0134968,0.4091,-1.76491,-1.10378,-0.461895,918.744,inf,0.999884
"z_u[1,86]",0.148815,0.0150433,0.443409,-0.556905,0.148767,0.908668,868.81,inf,0.999206
"z_u[1,87]",0.767628,0.0158357,0.431347,0.0205208,0.776813,1.46589,741.958,inf,1.00418
"z_u[1,88]",-0.377534,0.0172303,0.447908,-1.12872,-0.373312,0.340101,675.759,inf,0.999716
"z_u[1,89]",-1.02624,0.0118262,0.414762,-1.71575,-1.02377,-0.35706,1230,inf,1.00068
"z_u[1,90]",-0.326939,0.0153155,0.456054,-1.10374,-0.306063,0.39943,886.685,inf,1.00044
"z_u[1,91]",0.127773,0.0112246,0.393663,-0.537627,0.128915,0.773264,1230,inf,0.999934
"z_u[1,92]",0.488056,0.0141272,0.44883,-0.234069,0.487124,1.19621,1009.37,inf,1.00006
"z_u[1,93]",1.24839,0.0119017,0.417409,0.552669,1.24973,1.92454,1230,inf,1.00064
"z_u[1,94]",-0.0269371,0.01152,0.404022,-0.698526,-0.0255022,0.632174,1230,inf,0.999317
"z_u[1,95]",0.192637,0.0122796,0.430663,-0.523152,0.196973,0.901216,1230,inf,0.999391
"z_u[1,96]",-0.446756,0.0128449,0.450489,-1.19538,-0.432525,0.286123,1230,inf,0.999245
"z_u[1,97]",-0.657602,0.0123501,0.433136,-1.35573,-0.663205,0.0668423,1230,inf,1.00048
"z_u[1,98]",0.697813,0.0160346,0.432486,-0.0338988,0.700207,1.41723,727.496,inf,0.999261
"z_u[1,99]",0.836548,0.0124078,0.435158,0.101705,0.858179,1.52681,1230,inf,1.00136
"z_u[1,100]",0.068765,0.01279,0.448561,-0.666316,0.0652051,0.806013,1230,inf,1.00271
"z_u[1,101]",-0.0467876,0.0119428,0.418852,-0.733963,-0.0435388,0.636169,1230,inf,1.00661
"z_u[1,102]",0.240843,0.015627,0.451324,-0.497297,0.232622,0.965432,834.118,inf,0.999378
"z_u[1,103]",-1.92524,0.0114517,0.401626,-2.6125,-1.92747,-1.24051,1230,inf,0.999189
"z_u[1,104]",0.816896,0.0136531,0.424908,0.116608,0.825954,1.50193,968.559,inf,1.00025
"z_u[1,105]",0.121976,0.0119987,0.42081,-0.605654,0.134375,0.779752,1230,inf,1.00043
"z_u[1,106]",0.286731,0.0117723,0.412869,-0.383127,0.287648,0.975853,1230,inf,1.00019
"z_u[1,107]",-0.549773,0.0148335,0.416231,-1.20127,-0.554481,0.11877,787.376,inf,0.999447
"z_u[1,108]",-0.449881,0.0152705,0.429308,-1.15022,-0.452755,0.249004,790.37,inf,0.999488
"z_u[1,109]",0.963365,0.0115129,0.403774,0.267543,0.963531,1.63975,1230,inf,0.999239
"z_u[1,110]",0.351418,0.0129087,0.417126,-0.333937,0.35714,1.05219,1044.16,inf,1.00478
"z_u[1,111]",0.770266,0.0140206,0.43882,0.072503,0.774402,1.50362,979.573,inf,0.999354
"z_u[1,112]",0.182659,0.0122685,0.409027,-0.49876,0.184826,0.828551,1111.53,inf,0.9992
"z_u[1,113]",-0.146589,0.011388,0.393431,-0.806511,-0.143388,0.50699,1193.56,inf,0.999414
"z_u[1,114]",0.566546,0.0135051,0.425391,-0.164886,0.578431,1.25244,992.159,inf,1.00168
"z_u[1,115]",-1.46129,0.0115219,0.40409,-2.16666,-1.43866,-0.815919,1230,inf,0.999988
"z_u[1,116]",-1.51925,0.0134574,0.47197,-2.30994,-1.51851,-0.731409,1230,inf,0.999229
"z_u[1,117]",0.614921,0.0134845,0.407174,-0.0592819,0.608184,1.26433,911.788,inf,0.999205
"z_u[1,118]",-0.671502,0.0117902,0.413499,-1.3483,-0.670486,0.0175695,1230,inf,0.999187
"z_u[1,119]",-0.261747,0.0120026,0.420947,-0.979286,-0.240801,0.394784,1230,inf,0.999367
"z_u[1,120]",0.48017,0.0107088,0.375572,-0.120031,0.48058,1.12028,1230,inf,1.0028
"z_u[1,121]",1.21136,0.0118812,0.416689,0.526722,1.19196,1.90519,1230,inf,0.999424
"z_u[1,122]",-0.00732918,0.0112727,0.395349,-0.645791,-0.00866203,0.657142,1230,inf,1.00412
"z_u[1,123]",-0.943748,0.0121339,0.425552,-1.64141,-0.933926,-0.266292,1230,inf,0.999213
"z_u[1,124]",-0.172807,0.0126106,0.408704,-0.842843,-0.163595,0.518624,1050.38,inf,1.00035
"z_u[1,125]",-0.341093,0.0133005,0.405749,-0.994071,-0.336658,0.335327,930.637,inf,0.999504
"z_u[1,126]",-0.117103,0.012423,0.416318,-0.806668,-0.111955,0.524003,1123.05,inf,1.0003
"z_u[1,127]",1.32709,0.0157564,0.415808,0.658524,1.31681,2.02242,696.425,inf,0.999799
"z_u[1,128]",-0.317215,0.012406,0.435095,-1.0285,-0.308282,0.416761,1230,inf,0.999816
"z_u[1,129]",-2.00753,0.0131801,0.462244,-2.74516,-2.01313,-1.22576,1230,inf,0.999214
"z_u[1,130]",0.92409,0.013624,0.410356,0.255246,0.915209,1.61883,907.215,inf,0.999459
"z_u[1,131]",-0.880582,0.011668,0.409212,-1.5422,-0.872554,-0.178108,1230,inf,0.999322
"z_u[1,132]",0.179584,0.0145696,0.441117,-0.53394,0.165857,0.932528,916.662,inf,0.999384
"z_u[1,133]",-0.561479,0.015417,0.443449,-1.31666,-0.561708,0.1363,827.347,inf,1.00076
"z_u[1,134]",1.4754,0.0151875,0.433595,0.772173,1.47118,2.19435,815.07,inf,0.999305
"z_u[1,135]",-0.176477,0.012784,0.393052,-0.839188,-0.181212,0.474373,945.293,inf,1.00065
"z_u[1,136]",-0.727873,0.0160221,0.449029,-1.48453,-0.707523,-0.00376495,785.437,inf,1.00048
"z_u[1,137]",-0.367163,0.0114696,0.402255,-1.00795,-0.367676,0.304719,1230,inf,0.999196
"z_u[1,138]",0.412462,0.0113624,0.398494,-0.263132,0.411489,1.081,1230,inf,1.0052
"z_u[1,139]",-1.364,0.0134404,0.471372,-2.13556,-1.35932,-0.580746,1230,inf,1.00054
"z_u[1,140]",-0.299406,0.0135421,0.415282,-1.01237,-0.286648,0.350422,940.399,inf,1.00111
"z_u[1,141]",0.226149,0.0129545,0.436467,-0.512323,0.23017,0.953494,1135.16,inf,1.00111
"z_u[1,142]",0.496707,0.0114366,0.401097,-0.16654,0.505384,1.15006,1230,inf,0.999447
"z_u[1,143]",-0.222108,0.0135963,0.441094,-0.955518,-0.218049,0.528156,1052.5,inf,0.999188
"z_u[1,144]",-0.700933,0.0116339,0.408015,-1.37086,-0.690945,-0.0654638,1230,inf,1.00133
"z_u[1,145]",0.64531,0.0144837,0.439716,-0.0670126,0.643258,1.35818,921.685,inf,0.999327
"z_u[1,146]",1.87599,0.0137424,0.446293,1.13322,1.87422,2.62848,1054.66,inf,0.99929
"z_u[1,147]",0.276385,0.0171741,0.415778,-0.409644,0.296654,0.934236,586.106,inf,0.999401
"z_u[1,148]",-0.327249,0.0118762,0.416515,-1.00784,-0.333038,0.384113,1230,inf,0.999202
"z_u[1,149]",1.63969,0.0151097,0.445008,0.90531,1.63328,2.37623,867.414,inf,1.00225
"z_u[1,150]",0.579037,0.0137201,0.481184,-0.209988,0.567889,1.37977,1230,inf,1.00053
"z_u[1,151]",-0.593454,0.0136509,0.431195,-1.29609,-0.595401,0.0920722,997.755,inf,0.99939
"z_u[1,152]",-0.898476,0.0120958,0.424217,-1.59845,-0.897015,-0.209695,1230,inf,0.999373
"z_u[1,153]",-0.00295109,0.0140994,0.437459,-0.726053,-0.00374116,0.713561,962.659,inf,0.999243
"z_u[1,154]",0.747764,0.0131474,0.392021,0.112444,0.749626,1.42656,889.082,inf,1.00024
"z_u[1,155]",-1.59163,0.0117429,0.41184,-2.28097,-1.59345,-0.926812,1230,inf,0.999187
"z_u[1,156]",-1.34494,0.0131231,0.408308,-1.97942,-1.34487,-0.668194,968.062,inf,1.00303
"z_u[1,157]",0.308625,0.0155294,0.404249,-0.365131,0.316499,0.964333,677.625,inf,0.999417
"z_u[1,158]",0.321605,0.0126026,0.409589,-0.353561,0.330917,1.01038,1056.27,inf,1.00394
"z_u[1,159]",1.48804,0.0122154,0.428411,0.755422,1.49529,2.17774,1230,inf,0.999979
"z_u[1,160]",0.151378,0.0164004,0.452327,-0.596942,0.152353,0.86421,760.675,inf,0.999898
"z_u[1,161]",-0.31801,0.0123025,0.395852,-1.00032,-0.326843,0.339727,1035.33,inf,0.999188
"z_u[1,162]",-0.368636,0.0118288,0.387269,-1.02965,-0.371565,0.264674,1071.88,inf,0.99945
"z_u[1,163]",1.48957,0.0132667,0.397617,0.835924,1.48769,2.14998,898.259,inf,1.00002
"z_u[1,164]",0.353976,0.0116786,0.409584,-0.32136,0.346589,1.02513,1230,inf,0.999295
"z_u[1,165]",-2.20429,0.0135487,0.430805,-2.91677,-2.19812,-1.50837,1011.04,inf,0.999201
"z_u[1,166]",-1.76516,0.0125837,0.441328,-2.4609,-1.77503,-1.07438,1230,inf,0.999563
"z_u[1,167]",-0.0936169,0.012956,0.454384,-0.853191,-0.0949939,0.646077,1230,inf,0.999256
"z_u[1,168]",0.60535,0.0129488,0.414096,-0.0576545,0.597568,1.2863,1022.68,inf,0.999242
"z_u[1,169]",-0.938802,0.0137085,0.409088,-1.62032,-0.94383,-0.262736,890.539,inf,1.00098
"z_u[1,170]",0.479876,0.0126265,0.416524,-0.225279,0.489118,1.15216,1088.22,inf,0.999448
"z_u[1,171]",-0.929298,0.0152412,0.453888,-1.64387,-0.926502,-0.177705,886.871,inf,0.999396
"z_u[1,172]",-0.912974,0.0141123,0.432812,-1.65486,-0.897289,-0.214661,940.602,inf,0.999188
"z_u[1,173]",0.253523,0.0115531,0.405182,-0.393874,0.247902,0.938074,1230,inf,0.999193
"z_u[1,174]",0.361044,0.0135396,0.430742,-0.361399,0.367987,1.07279,1012.09,inf,1.00091
"z_u[1,175]",0.153805,0.0116398,0.408223,-0.507106,0.139093,0.845137,1230,inf,0.999514
"z_u[1,176]",0.0220827,0.011151,0.391079,-0.613694,0.0219482,0.655051,1230,inf,1.00043
"z_u[1,177]",0.0603753,0.0112295,0.393835,-0.576152,0.0671701,0.695453,1230,inf,1.00105
"z_u[1,178]",0.918377,0.0115604,0.405438,0.254277,0.918856,1.59344,1230,inf,1.00009
"z_u[1,179]",0.669362,0.0128359,0.406476,-0.0249539,0.669118,1.35089,1002.81,inf,1.00142
"z_u[1,180]",1.13093,0.0139495,0.453593,0.386564,1.12496,1.88055,1057.34,inf,0.999192
"z_u[2,1]",-0.984782,0.0231131,0.749684,-2.2495,-0.962644,0.182008,1052.06,inf,0.999187
"z_u[2,2]",-1.25253,0.0202557,0.710395,-2.47635,-1.20952,-0.142302,1230,inf,0.999454
"z_u[2,3]",-0.772045,0.0234509,0.822454,-2.15881,-0.731653,0.523754,1230,inf,1.00028
"z_u[2,4]",-0.324898,0.0224068,0.743573,-1.56761,-0.311044,0.866183,1101.25,inf,1.0014
"z_u[2,5]",0.055678,0.0179256,0.628673,-1.0116,0.0624007,1.06744,1230,inf,1.00228
"z_u[2,6]",0.32306,0.0138796,0.486776,-0.472883,0.323865,1.13406,1230,inf,0.999189
"z_u[2,7]",-0.850535,0.0232682,0.816048,-2.22486,-0.827488,0.423816,1230,inf,0.999413
"z_u[2,8]",0.619044,0.0156194,0.547792,-0.28889,0.625971,1.48309,1230,inf,1.00157
"z_u[2,9]",0.825565,0.0148942,0.522361,-0.0789534,0.855339,1.65016,1230,inf,0.999188
"z_u[2,10]",-0.162111,0.0169986,0.596163,-1.1336,-0.145531,0.795305,1230,inf,0.999427
"z_u[2,11]",0.605163,0.0155088,0.543915,-0.292311,0.609295,1.49,1230,inf,0.999217
"z_u[2,12]",-0.383677,0.0235429,0.82568,-1.66667,-0.374385,0.879764,1230,inf,0.999202
"z_u[2,13]",-0.70343,0.0228815,0.802484,-2.00341,-0.676956,0.610348,1230,inf,1.00071
"z_u[2,14]",-0.922049,0.0210997,0.739996,-2.15598,-0.881746,0.235403,1230,inf,0.999384
"z_u[2,15]",0.0612422,0.017326,0.607645,-1.03761,0.0825056,1.02347,1230,inf,0.999193
"z_u[2,16]",-0.0127955,0.0163025,0.571752,-0.976489,-0.0112569,0.904549,1230,inf,1.00045
"z_u[2,17]",-0.344862,0.0176092,0.617578,-1.42169,-0.318237,0.637168,1230,inf,1.00044
"z_u[2,18]",-0.285987,0.0176647,0.619523,-1.31816,-0.273017,0.70411,1230,inf,0.99931
"z_u[2,19]",-0.916449,0.0216993,0.761025,-2.28195,-0.900165,0.311766,1230,inf,1.00025
"z_u[2,20]",0.374418,0.0152988,0.53655,-0.52131,0.397117,1.20977,1230,inf,0.999229
"z_u[2,21]",-0.63084,0.0215335,0.755209,-1.97667,-0.587959,0.540045,1230,inf,1.00101
"z_u[2,22]",-0.848032,0.0199051,0.698098,-2.0803,-0.822093,0.25378,1230,inf,0.999999
"z_u[2,23]",0.44524,0.016523,0.579485,-0.548495,0.473741,1.35664,1230,inf,0.999983
"z_u[2,24]",0.695066,0.019761,0.693046,-0.45684,0.709894,1.75679,1230,inf,0.999227
"z_u[2,25]",-0.791739,0.0215939,0.757329,-2.06508,-0.759045,0.3686,1230,inf,0.99947
"z_u[2,26]",0.308595,0.0218825,0.76745,-1.01004,0.354796,1.5537,1230,inf,0.999595
"z_u[2,27]",0.297225,0.0147751,0.518182,-0.605096,0.322498,1.0987,1230,inf,0.999586
"z_u[2,28]",-0.534973,0.0245579,0.86128,-1.91951,-0.503286,0.764778,1230,inf,0.999638
"z_u[2,29]",0.662706,0.0145408,0.509966,-0.189693,0.669636,1.50431,1230,inf,1.00081
"z_u[2,30]",-0.429332,0.0176232,0.61807,-1.4501,-0.415477,0.564645,1230,inf,1.00902
"z_u[2,31]",1.12367,0.0188983,0.662788,0.0527029,1.14094,2.16448,1230,inf,0.999769
"z_u[2,32]",0.987308,0.0155767,0.482576,0.163424,1.00032,1.75922,959.802,inf,0.99941
"z_u[2,33]",-0.432496,0.0164394,0.576552,-1.36587,-0.437041,0.515045,1230,inf,0.999239
"z_u[2,34]",-0.32724,0.0255683,0.896715,-1.774,-0.323472,1.15693,1230,inf,0.999209
"z_u[2,35]",-1.31344,0.0209588,0.735053,-2.60999,-1.28148,-0.189421,1230,inf,1.00234
"z_u[2,36]",-1.01453,0.0215108,0.754412,-2.24566,-0.974159,0.139519,1230,inf,0.999446
"z_u[2,37]",-0.188329,0.0164431,0.576682,-1.16632,-0.183094,0.709708,1230,inf,0.999468
"z_u[2,38]",-0.389041,0.0235272,0.825129,-1.69942,-0.393718,0.904814,1230,inf,1.00033
"z_u[2,39]",1.80457,0.0132013,0.462986,1.0301,1.79908,2.56624,1230,inf,0.999207
"z_u[2,40]",0.18149,0.0147172,0.516152,-0.681789,0.177174,1.00963,1230,inf,0.999324
"z_u[2,41]",0.523616,0.015523,0.544412,-0.387354,0.524323,1.37192,1230,inf,0.999208
"z_u[2,42]",-0.4251,0.0192905,0.676545,-1.56317,-0.398038,0.625034,1230,inf,1.00213
"z_u[2,43]",-1.33,0.0213412,0.748467,-2.65835,-1.3054,-0.109461,1230,inf,0.999351
"z_u[2,44]",0.434724,0.0171018,0.599782,-0.568029,0.43667,1.40645,1230,inf,0.999603
"z_u[2,45]",-1.31051,0.0205051,0.719141,-2.58485,-1.28541,-0.169006,1230,inf,0.999375
"z_u[2,46]",-0.729617,0.0233913,0.820365,-2.08428,-0.70851,0.594368,1230,inf,0.999192
"z_u[2,47]",0.0542129,0.0179832,0.630694,-1.04208,0.0694403,1.07732,1230,inf,0.999218
"z_u[2,48]",-0.377962,0.0190476,0.668024,-1.48464,-0.370294,0.71412,1230,inf,0.999339
"z_u[2,49]",-0.387857,0.0187956,0.659186,-1.45538,-0.362998,0.60537,1230,inf,0.999948
"z_u[2,50]",-0.336269,0.0242403,0.850139,-1.77787,-0.287319,0.994894,1230,inf,0.999191
"z_u[2,51]",-0.366996,0.0188223,0.660124,-1.50314,-0.348175,0.699908,1230,inf,0.999789
"z_u[2,52]",0.416918,0.0165938,0.581966,-0.542785,0.420909,1.33119,1230,inf,1.00159
"z_u[2,53]",-0.328831,0.0246165,0.863335,-1.80959,-0.249419,1.03961,1230,inf,1.00036
"z_u[2,54]",0.605197,0.0148261,0.460545,-0.154756,0.608151,1.39818,964.914,inf,1.00085
"z_u[2,55]",-0.292624,0.0162818,0.571025,-1.27312,-0.283341,0.597273,1230,inf,0.999195
"z_u[2,56]",-0.410184,0.0177541,0.582042,-1.33859,-0.422252,0.540377,1074.76,inf,1.00136
"z_u[2,57]",1.79327,0.0124799,0.426749,1.09516,1.78936,2.48628,1169.29,inf,0.999202
"z_u[2,58]",-0.258565,0.0243502,0.853996,-1.73847,-0.238948,1.13611,1230,inf,0.999206
"z_u[2,59]",0.500543,0.0132787,0.465702,-0.277539,0.513713,1.25904,1230,inf,0.999416
"z_u[2,60]",-0.734945,0.0213435,0.748547,-2.02882,-0.705904,0.46375,1230,inf,0.999206
"z_u[2,61]",0.523256,0.0155125,0.544043,-0.397447,0.527338,1.37901,1230,inf,0.999189
"z_u[2,62]",-0.945493,0.0197486,0.69261,-2.11622,-0.922832,0.136791,1230,inf,0.999655
"z_u[2,63]",0.169061,0.019402,0.680454,-0.989127,0.170204,1.26522,1230,inf,0.999187
"z_u[2,64]",0.719172,0.0159325,0.558774,-0.199704,0.723475,1.63412,1230,inf,0.999294
"z_u[2,65]",-0.347815,0.0233163,0.817733,-1.7503,-0.316494,1.0317,1230,inf,1.00013
"z_u[2,66]",-0.392796,0.0262328,0.920019,-1.91297,-0.377969,1.09459,1230,inf,0.999262
"z_u[2,67]",0.954014,0.0141851,0.497489,0.118669,0.958693,1.78747,1230,inf,0.999443
"z_u[2,68]",-0.513166,0.0194905,0.683557,-1.69554,-0.516613,0.621258,1230,inf,1.00066
"z_u[2,69]",-0.247316,0.0232606,0.815782,-1.55883,-0.264217,1.09734,1230,inf,0.999208
"z_u[2,70]",0.0899467,0.0214549,0.752454,-1.17531,0.107409,1.30694,1230,inf,0.999849
"z_u[2,71]",0.0946655,0.0188355,0.660588,-1.01739,0.111331,1.11275,1230,inf,0.999216
"z_u[2,72]",0.90326,0.014618,0.512675,0.0404397,0.902377,1.73078,1230,inf,0.99933
"z_u[2,73]",-0.611334,0.0226612,0.794758,-1.9787,-0.560825,0.623725,1230,inf,0.999369
"z_u[2,74]",-0.697997,0.0226877,0.795688,-2.0505,-0.669609,0.56006,1230,inf,0.999197
"z_u[2,75]",-0.906288,0.0210211,0.737238,-2.11535,-0.904095,0.278486,1230,inf,0.999188
"z_u[2,76]",-0.673038,0.0173803,0.609551,-1.70338,-0.656086,0.294577,1230,inf,1
"z_u[2,77]",0.674828,0.0138578,0.486012,-0.129494,0.681733,1.45406,1230,inf,1.00038
"z_u[2,78]",-0.768003,0.0215636,0.756264,-2.03682,-0.761474,0.495636,1230,inf,1.00188
"z_u[2,79]",-1.37279,0.0209199,0.733689,-2.60801,-1.37999,-0.216165,1230,inf,0.999731
"z_u[2,80]",-0.233858,0.0202666,0.710776,-1.45603,-0.202599,0.898696,1230,inf,1.00023
"z_u[2,81]",-0.754513,0.0209328,0.734141,-1.98831,-0.738588,0.430416,1230,inf,0.999188
"z_u[2,82]",0.527031,0.0148281,0.520043,-0.342556,0.530456,1.36901,1230,inf,0.999377
"z_u[2,83]",0.0733242,0.0154846,0.543067,-0.820835,0.107316,0.919126,1230,inf,0.999356
"z_u[2,84]",-1.16179,0.0206892,0.725599,-2.39366,-1.12505,-0.0286631,1230,inf,0.999382
"z_u[2,85]",-0.575033,0.0196168,0.618097,-1.63674,-0.5449,0.387601,992.793,inf,0.999268
"z_u[2,86]",0.709269,0.0163294,0.572696,-0.245128,0.727041,1.64319,1230,inf,1.00053
"z_u[2,87]",-0.623355,0.0227089,0.796433,-1.98913,-0.60145,0.609982,1230,inf,1.00143
"z_u[2,88]",0.121672,0.0163292,0.572686,-0.853963,0.147528,1.04437,1230,inf,0.999447
"z_u[2,89]",0.897299,0.0146358,0.450907,0.201137,0.885045,1.62829,949.161,inf,1.0003
"z_u[2,90]",-0.484843,0.0185469,0.638369,-1.55495,-0.486206,0.522118,1184.68,inf,0.999196
"z_u[2,91]",0.219255,0.0162323,0.56929,-0.714934,0.250345,1.14122,1230,inf,0.999316
"z_u[2,92]",1.03034,0.0155077,0.543876,0.120632,1.03019,1.90528,1230,inf,1.00246
"z_u[2,93]",0.349319,0.0192249,0.674242,-0.781879,0.353141,1.41443,1230,inf,1.00134
"z_u[2,94]",-0.491735,0.0179412,0.629221,-1.57742,-0.472779,0.522768,1230,inf,0.999932
"z_u[2,95]",1.13162,0.0152465,0.534715,0.252127,1.13851,1.99838,1230,inf,0.999342
"z_u[2,96]",1.53768,0.0134851,0.469522,0.773959,1.53935,2.29908,1212.29,inf,0.999204
"z_u[2,97]",1.1347,0.0137763,0.483154,0.340552,1.13046,1.95066,1230,inf,0.999218
"z_u[2,98]",-0.0107048,0.0187696,0.64226,-1.12141,0.0152506,0.989798,1170.88,inf,0.999327
"z_u[2,99]",-0.401673,0.0265771,0.846611,-1.84778,-0.347636,0.962801,1014.73,inf,1.00005
"z_u[2,100]",0.136359,0.0172322,0.604357,-0.863246,0.123627,1.13968,1230,inf,1.00083
"z_u[2,101]",0.191575,0.0162397,0.569547,-0.714197,0.208665,1.09227,1230,inf,0.999253
"z_u[2,102]",2.11286,0.0136638,0.479209,1.38519,2.11274,2.88836,1230,inf,0.9993
"z_u[2,103]",-0.294558,0.0149575,0.52458,-1.15385,-0.305327,0.555034,1230,inf,0.999286
"z_u[2,104]",-0.122527,0.0205661,0.72128,-1.33369,-0.0922671,1.00505,1230,inf,0.99925
"z_u[2,105]",0.482758,0.0169167,0.593291,-0.476937,0.481113,1.50223,1230,inf,1.00037
"z_u[2,106]",2.02642,0.0134836,0.472888,1.27018,2.03426,2.77655,1230,inf,0.999199
"z_u[2,107]",0.191441,0.0143814,0.504375,-0.627349,0.193165,0.997936,1230,inf,1.00023
"z_u[2,108]",-0.443363,0.0192638,0.675607,-1.60277,-0.430351,0.648752,1230,inf,0.999606
"z_u[2,109]",-0.444751,0.0236193,0.828361,-1.86132,-0.429739,0.83312,1230,inf,0.99969
"z_u[2,110]",0.86027,0.0156317,0.548224,-0.0539722,0.891509,1.71609,1230,inf,0.999471
"z_u[2,111]",1.59442,0.0147585,0.517599,0.763132,1.62052,2.42339,1230,inf,0.999633
"z_u[2,112]",-0.188133,0.0192263,0.674294,-1.35798,-0.187041,0.874471,1230,inf,1.0019
"z_u[2,113]",0.286555,0.0160847,0.564114,-0.649351,0.314736,1.19385,1230,inf,1.0007
"z_u[2,114]",-0.0680524,0.0190018,0.666419,-1.17454,-0.0561474,0.981793,1230,inf,0.999246
"z_u[2,115]",0.247579,0.0146209,0.512776,-0.601152,0.250432,1.07258,1230,inf,1.00032
"z_u[2,116]",0.732806,0.0152502,0.490424,-0.111269,0.737691,1.50721,1034.17,inf,0.999218
"z_u[2,117]",-0.79245,0.0222287,0.779591,-2.11961,-0.777269,0.429057,1230,inf,1.00009
"z_u[2,118]",-0.578143,0.0168104,0.589563,-1.53718,-0.559883,0.363499,1230,inf,1.00076
"z_u[2,119]",1.86929,0.0133529,0.43419,1.16157,1.86321,2.57517,1057.33,inf,1.00084
"z_u[2,120]",-0.895547,0.023976,0.793217,-2.24038,-0.880253,0.344778,1094.53,inf,0.999194
"z_u[2,121]",0.779805,0.0177901,0.623922,-0.2784,0.812505,1.7709,1230,inf,0.999899
"z_u[2,122]",-0.924173,0.0226809,0.795451,-2.28774,-0.899176,0.372157,1230,inf,1.00023
"z_u[2,123]",-0.641913,0.0163819,0.574535,-1.61566,-0.621981,0.269314,1230,inf,0.999709
"z_u[2,124]",-0.893055,0.022437,0.786897,-2.21644,-0.863627,0.336583,1230,inf,1.00011
"z_u[2,125]",0.365363,0.0155802,0.521028,-0.506335,0.370978,1.18909,1118.35,inf,0.999975
"z_u[2,126]",0.302209,0.0167512,0.587486,-0.678062,0.315497,1.24954,1230,inf,0.999263
"z_u[2,127]",-0.565347,0.0238417,0.836162,-1.96621,-0.569241,0.785927,1230,inf,0.999481
"z_u[2,128]",-0.596606,0.0190893,0.669488,-1.7519,-0.57638,0.476259,1230,inf,0.999205
"z_u[2,129]",0.718047,0.0149821,0.478078,-0.0482506,0.707662,1.50567,1018.24,inf,0.999249
"z_u[2,130]",-0.0409255,0.0195771,0.686597,-1.23894,0.0105658,1.03997,1230,inf,0.999648
"z_u[2,131]",-0.525669,0.0168175,0.589811,-1.50014,-0.525362,0.437317,1230,inf,0.999841
"z_u[2,132]",0.310183,0.0171008,0.599749,-0.741964,0.324152,1.29865,1230,inf,1.00168
"z_u[2,133]",-0.808751,0.0210419,0.737967,-2.06354,-0.777009,0.374786,1230,inf,0.999927
"z_u[2,134]",-0.0974974,0.0252888,0.841799,-1.56236,-0.0238646,1.21389,1108.05,inf,1.00029
"z_u[2,135]",-0.602234,0.0185674,0.651185,-1.73137,-0.553274,0.419013,1230,inf,0.999372
"z_u[2,136]",-0.624064,0.0195249,0.684765,-1.78018,-0.598926,0.407825,1230,inf,0.999824
"z_u[2,137]",0.660776,0.0144188,0.505687,-0.18126,0.665488,1.46069,1230,inf,1.00013
"z_u[2,138]",-0.793502,0.0217503,0.762813,-2.09534,-0.761703,0.39583,1230,inf,0.999278
"z_u[2,139]",2.17035,0.0160251,0.435546,1.47677,2.15467,2.90219,738.699,inf,0.999606
"z_u[2,140]",0.63658,0.0149554,0.524505,-0.244237,0.645964,1.47427,1230,inf,1.00008
"z_u[2,141]",-0.148242,0.0174193,0.610919,-1.1061,-0.164112,0.81697,1230,inf,1.00264
"z_u[2,142]",0.0382747,0.021202,0.693852,-1.12249,0.0933874,1.11275,1070.98,inf,1.00249
"z_u[2,143]",1.50306,0.0135407,0.474892,0.713198,1.50603,2.31183,1230,inf,1.00217
"z_u[2,144]",-1.10194,0.020482,0.718331,-2.32645,-1.05906,-0.0286043,1230,inf,0.99938
"z_u[2,145]",1.03021,0.0172073,0.584061,0.0019444,1.04316,1.94605,1152.11,inf,0.999755
"z_u[2,146]",-0.198022,0.0239458,0.816616,-1.56798,-0.174079,1.11911,1163,inf,1.00052
"z_u[2,147]",0.721561,0.014789,0.518671,-0.146614,0.739649,1.54394,1230,inf,0.999188
