name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"mu_indiv[287]",-2.19266,0.00299095,0.587917,-3.1842,-2.18027,-1.25594,38638,inf,0.999974
"mu_indiv[288]",-2.09306,0.00353948,0.695741,-3.28287,-2.06275,-1.00083,38638,inf,0.999975
"mu_indiv[289]",-0.478006,0.00346092,0.680298,-1.65002,-0.444058,0.573764,38638,inf,1.00001
"mu_indiv[290]",-0.669593,0.00598212,0.580874,-1.6812,-0.638048,0.227149,9428.74,inf,0.999975
"mu_indiv[291]",-0.983268,0.00279115,0.548644,-1.90694,-0.973656,-0.106992,38638,inf,0.999974
"mu_indiv[292]",0.0383236,0.00300784,0.591238,-0.999309,0.0754941,0.942247,38638,inf,0.999978
"mu_indiv[293]",-0.444424,0.00258677,0.508471,-1.2942,-0.435757,0.381881,38638,inf,0.999996
"mu_indiv[294]",-2.8806,0.00356557,0.700868,-4.06669,-2.86062,-1.76304,38638,inf,0.999991
"mu_indiv[295]",-1.97601,0.00365403,0.718257,-3.18119,-1.96025,-0.823447,38638,inf,0.999975
"mu_indiv[296]",-3.13812,0.00324792,0.638429,-4.20944,-3.12369,-2.116,38638,inf,0.999988
"mu_indiv[297]",-2.49388,0.00382831,0.752514,-3.7693,-2.47207,-1.29391,38638,inf,0.999979
"mu_indiv[298]",-0.998569,0.0024654,0.484612,-1.84594,-0.968534,-0.25794,38638,inf,0.999985
"mu_indiv[299]",1.29665,0.00139871,0.274937,0.835334,1.30187,1.73829,38638,inf,0.999994
"mu_indiv[300]",0.190966,0.00160763,0.316005,-0.33426,0.196098,0.697218,38638,inf,0.999983
"mu_indiv[301]",-0.0957094,0.00172882,0.339826,-0.663675,-0.0898072,0.447689,38638,inf,1
"mu_indiv[302]",-1.5,0.00183681,0.361054,-2.10362,-1.49296,-0.924266,38638,inf,1
"mu_indiv[303]",-0.962194,0.00295082,0.58003,-1.95087,-0.946339,-0.0419913,38638,inf,0.999976
"mu_indiv[304]",-1.94034,0.00327838,0.644416,-3.03676,-1.91309,-0.929719,38638,inf,0.999977
"mu_indiv[305]",-2.36429,0.00328228,0.645183,-3.45104,-2.34686,-1.33408,38638,inf,0.999974
"mu_indiv[306]",-1.09204,0.00194093,0.38152,-1.72894,-1.08252,-0.487457,38638,inf,0.999975
"mu_indiv[307]",-0.0396739,0.00256415,0.504024,-0.908644,-0.018883,0.747569,38638,inf,0.999987
"mu_indiv[308]",-2.17884,0.00272175,0.535003,-3.09818,-2.15904,-1.34002,38638,inf,1.00007
"mu_indiv[309]",0.636464,0.00236405,0.464691,-0.160628,0.659389,1.35619,38638,inf,0.999976
"mu_indiv[310]",-0.659095,0.00261039,0.513114,-1.51952,-0.649804,0.16335,38638,inf,0.999974
"mu_indiv[311]",-0.780475,0.00257553,0.506259,-1.63518,-0.769274,0.0249293,38638,inf,0.999975
"mu_indiv[312]",-1.42119,0.0033188,0.652362,-2.55775,-1.3631,-0.461833,38638,inf,1
"mu_indiv[313]",-1.9071,0.00260812,0.512667,-2.77712,-1.89009,-1.08726,38638,inf,0.999992
"mu_indiv[314]",-0.254852,0.00209916,0.412623,-0.952446,-0.243882,0.400856,38638,inf,0.999976
"mu_indiv[315]",-2.15979,0.00367211,0.72181,-3.3634,-2.14327,-1.00272,38638,inf,0.999974
"mu_indiv[316]",-1.0178,0.00224125,0.440552,-1.75582,-1.00781,-0.317731,38638,inf,0.999975
"mu_indiv[317]",0.552625,0.00216376,0.425321,-0.175193,0.566786,1.22857,38638,inf,0.999987
"mu_indiv[318]",-1.58544,0.00281804,0.55393,-2.5111,-1.57386,-0.696544,38638,inf,1.00001
"mu_indiv[319]",-0.820899,0.00313215,0.615673,-1.87193,-0.782586,0.111776,38638,inf,0.999978
"mu_indiv[320]",-2.6396,0.00411854,0.809563,-4.01599,-2.61522,-1.34918,38638,inf,1.00002
"mu_indiv[321]",-1.74019,0.00329425,0.647535,-2.85035,-1.71013,-0.730201,38638,inf,1
"mu_indiv[322]",-1.89285,0.0036355,0.714613,-3.08996,-1.8756,-0.755245,38638,inf,0.999975
"mu_indiv[323]",-2.02099,0.00383191,0.753222,-3.29107,-2.00242,-0.828941,38638,inf,0.999986
"mu_indiv[324]",-1.85798,0.00405345,0.796768,-3.22002,-1.83764,-0.586582,38638,inf,0.999996
"mu_indiv[325]",-2.02224,0.00330562,0.649771,-3.11063,-2.0114,-0.971787,38638,inf,0.999976
"mu_indiv[326]",-3.01679,0.00405901,0.797862,-4.33666,-3.00307,-1.72816,38638,inf,1.00003
"mu_indiv[327]",-2.45868,0.00402579,0.791331,-3.79124,-2.43148,-1.20606,38638,inf,0.999975
"mu_indiv[328]",-2.33989,0.00361683,0.710944,-3.53884,-2.32342,-1.19852,38638,inf,0.999974
