name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"x[38,3]",3038.82,178.528,356.16,2444.97,3103.56,3579.37,3.97995,inf,1.90993
"x[39,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[39,2]",659.095,11.7863,55.1948,566.865,659.216,746.241,21.93,inf,1.00012
"x[39,3]",3067.43,186.293,369.781,2455.15,3133.96,3631.71,3.94001,inf,1.93194
"x[40,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[40,2]",659.095,11.7863,55.1948,566.865,659.216,746.241,21.93,inf,1.00012
"x[40,3]",3067.43,186.293,369.781,2455.15,3133.96,3631.71,3.94001,inf,1.93194
"x[41,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[41,2]",662.511,12.0165,55.8029,568.263,662.99,749.993,21.5656,inf,1.00129
"x[41,3]",3084.28,191.348,378.669,2460.29,3151.55,3664.38,3.91627,inf,1.94598
"x[42,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[42,2]",662.511,12.0165,55.8029,568.263,662.99,749.993,21.5656,inf,1.00129
"x[42,3]",3084.28,191.348,378.669,2460.29,3151.55,3664.38,3.91627,inf,1.94598
"x[43,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[43,2]",664.519,12.1769,56.2002,568.894,665.278,752.264,21.3013,inf,1.00267
"x[43,3]",3094.25,194.597,384.4,2462.72,3161.97,3684.63,3.90206,inf,1.95491
"x[44,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[44,2]",664.519,12.1769,56.2002,568.894,665.278,752.264,21.3013,inf,1.00267
"x[44,3]",3094.25,194.597,384.4,2462.72,3161.97,3684.63,3.90206,inf,1.95491
"x[45,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[45,2]",665.705,12.284,56.4547,569.251,666.611,753.55,21.1213,inf,1.00382
"x[45,3]",3100.16,196.666,388.063,2463.94,3167.91,3697.87,3.89354,inf,1.96056
"x[46,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[46,2]",665.705,12.284,56.4547,569.251,666.611,753.55,21.1213,inf,1.00382
