program,0,1,-1,2
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_195/arma11.stan,2064.0,1020.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_115/arma11.stan,2083.0,1036.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_365/arma11.stan,2090.0,1041.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_538/arma11.stan,582.0,320.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_48/arma11.stan,2071.0,1016.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_485/arma11.stan,2075.0,905.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_459/arma11.stan,2061.0,1016.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_281/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_551/arma11.stan,575.0,303.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_100/arma11.stan,2075.0,1018.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_546/arma11.stan,2069.0,1021.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_505/arma11.stan,1077.0,538.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_309/arma11.stan,2071.0,1015.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_336/arma11.stan,2083.0,1041.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_145/arma11.stan,2071.0,1012.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_23/arma11.stan,2068.0,1019.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_168/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_319/arma11.stan,1061.0,547.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_108/arma11.stan,2071.0,1016.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_410/arma11.stan,199.0,127.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_171/arma11.stan,325.0,189.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_544/arma11.stan,341.0,214.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_153/arma11.stan,2075.0,1024.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_192/arma11.stan,2073.0,1022.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_403/arma11.stan,2066.0,1013.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_529/arma11.stan,2074.0,1021.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_271/arma11.stan,2083.0,1041.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_200/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_461/arma11.stan,2071.0,1017.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_110/arma11.stan,214.0,148.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_501/arma11.stan,2069.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_343/arma11.stan,2083.0,1030.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_460/arma11.stan,575.0,314.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_79/arma11.stan,133.0,91.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_288/arma11.stan,2079.0,1022.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_596/arma11.stan,2083.0,1030.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_17/arma11.stan,583.0,321.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_135/arma11.stan,199.0,128.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_473/arma11.stan,2075.0,569.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_492/arma11.stan,2082.0,1030.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_350/arma11.stan,319.0,188.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_332/arma11.stan,2082.0,1034.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_436/arma11.stan,2075.0,1023.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_166/arma11.stan,2071.0,1012.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_358/arma11.stan,2075.0,1005.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_77/arma11.stan,2078.0,1023.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_4/arma11.stan,2073.0,894.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_392/arma11.stan,2090.0,1048.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_499/arma11.stan,575.0,306.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_413/arma11.stan,2079.0,1024.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_223/arma11.stan,2083.0,1035.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_273/arma11.stan,2074.0,1021.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_522/arma11.stan,2071.0,1012.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_315/arma11.stan,1073.0,546.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_270/arma11.stan,2079.0,1022.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_515/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_264/arma11.stan,2083.0,1030.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_582/arma11.stan,583.0,330.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_197/arma11.stan,2071.0,1027.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_76/arma11.stan,200.0,73.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_221/arma11.stan,2083.0,1030.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_521/arma11.stan,2074.0,1026.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_232/arma11.stan,2083.0,1033.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_290/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_150/arma11.stan,2091.0,1045.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_377/arma11.stan,2082.0,1039.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_156/arma11.stan,2091.0,1045.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_147/arma11.stan,2079.0,1025.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_452/arma11.stan,1082.0,555.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_317/arma11.stan,2091.0,1056.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_49/arma11.stan,2075.0,919.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_500/arma11.stan,2071.0,1017.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_276/arma11.stan,2085.0,1038.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_506/arma11.stan,2075.0,1018.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_231/arma11.stan,2066.0,1021.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_3/arma11.stan,2091.0,1055.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_563/arma11.stan,2093.0,1054.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_373/arma11.stan,2083.0,1038.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_186/arma11.stan,1077.0,561.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_418/arma11.stan,2076.0,1020.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_438/arma11.stan,2071.0,1016.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_116/arma11.stan,2083.0,1035.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_203/arma11.stan,2079.0,1029.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_435/arma11.stan,2098.0,1057.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_514/arma11.stan,2071.0,1015.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_240/arma11.stan,325.0,167.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_351/arma11.stan,2072.0,1020.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_71/arma11.stan,2066.0,1011.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_69/arma11.stan,583.0,326.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_355/arma11.stan,2081.0,1035.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_10/arma11.stan,2082.0,1039.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_486/arma11.stan,131.0,98.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_547/arma11.stan,2075.0,1023.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_26/arma11.stan,2074.0,70.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_255/arma11.stan,1069.0,540.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_90/arma11.stan,2083.0,1038.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_95/arma11.stan,2074.0,1021.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_369/arma11.stan,2083.0,1041.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_244/arma11.stan,2082.0,1025.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_148/arma11.stan,332.0,196.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_339/arma11.stan,2071.0,1015.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_211/arma11.stan,2070.0,1013.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_404/arma11.stan,2071.0,1012.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_132/arma11.stan,2091.0,1045.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_293/arma11.stan,1073.0,529.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_295/arma11.stan,2075.0,1025.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_561/arma11.stan,1075.0,540.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_56/arma11.stan,2073.0,1020.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_292/arma11.stan,1075.0,336.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_247/arma11.stan,2075.0,1024.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_31/arma11.stan,137.0,98.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_495/arma11.stan,2082.0,1042.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_237/arma11.stan,2083.0,499.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_173/arma11.stan,1075.0,550.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_282/arma11.stan,2069.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_138/arma11.stan,2083.0,1041.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_94/arma11.stan,2090.0,1043.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_182/arma11.stan,2079.0,1031.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_257/arma11.stan,2081.0,1029.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_12/arma11.stan,324.0,192.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_312/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_320/arma11.stan,2074.0,1024.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_57/arma11.stan,2073.0,1020.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_266/arma11.stan,2083.0,1036.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_396/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_464/arma11.stan,2083.0,1035.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_398/arma11.stan,2075.0,64.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_24/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_364/arma11.stan,2071.0,1017.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_580/arma11.stan,2071.0,1016.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_347/arma11.stan,2067.0,1010.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_325/arma11.stan,2078.0,1023.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_314/arma11.stan,2083.0,1036.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_432/arma11.stan,2069.0,1012.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_597/arma11.stan,195.0,123.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_498/arma11.stan,2080.0,1025.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_494/arma11.stan,575.0,307.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_43/arma11.stan,1075.0,540.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_206/arma11.stan,1075.0,537.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_55/arma11.stan,2075.0,1024.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_7/arma11.stan,2083.0,1036.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_241/arma11.stan,2077.0,1036.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_548/arma11.stan,1075.0,361.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_129/arma11.stan,2073.0,1017.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_72/arma11.stan,2082.0,1033.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_137/arma11.stan,2090.0,1042.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_89/arma11.stan,2083.0,1031.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_557/arma11.stan,2086.0,1049.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_63/arma11.stan,333.0,204.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_423/arma11.stan,2072.0,1018.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_179/arma11.stan,2092.0,1040.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_481/arma11.stan,2082.0,1031.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_338/arma11.stan,2076.0,1020.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_142/arma11.stan,2075.0,1026.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_187/arma11.stan,2083.0,80.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_88/arma11.stan,2083.0,1033.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_463/arma11.stan,2090.0,1037.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_444/arma11.stan,1075.0,549.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_334/arma11.stan,2079.0,1032.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_368/arma11.stan,2071.0,1018.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_118/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_401/arma11.stan,113.0,100.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_13/arma11.stan,2079.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_353/arma11.stan,2082.0,1025.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_285/arma11.stan,2082.0,1030.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_291/arma11.stan,2079.0,1031.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_370/arma11.stan,2082.0,1037.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_453/arma11.stan,2074.0,1024.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_333/arma11.stan,2075.0,1018.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_504/arma11.stan,2082.0,1044.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_201/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_25/arma11.stan,2090.0,1048.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_123/arma11.stan,2082.0,1025.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_97/arma11.stan,2066.0,1022.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_511/arma11.stan,2083.0,1030.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_210/arma11.stan,2071.0,1015.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_545/arma11.stan,2091.0,1047.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_568/arma11.stan,2075.0,67.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_83/arma11.stan,2090.0,1042.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_419/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_139/arma11.stan,2075.0,1022.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_120/arma11.stan,2082.0,1029.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_216/arma11.stan,2077.0,1019.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_421/arma11.stan,73.0,63.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_458/arma11.stan,2080.0,1029.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_598/arma11.stan,575.0,310.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_82/arma11.stan,206.0,151.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_212/arma11.stan,2082.0,1043.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_78/arma11.stan,2082.0,1028.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_8/arma11.stan,2079.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_471/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_527/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_226/arma11.stan,2075.0,667.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_112/arma11.stan,578.0,314.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_476/arma11.stan,1071.0,544.0,6.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_96/arma11.stan,2075.0,1021.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_567/arma11.stan,2071.0,1012.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_40/arma11.stan,2083.0,1035.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_600/arma11.stan,2074.0,1030.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_272/arma11.stan,2071.0,1015.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_287/arma11.stan,2075.0,1022.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_593/arma11.stan,2077.0,1019.0,5.0,0.0
programs/timeseries_mutants_7/progs20190621-213255446133/progs20190621-213255446133_prob_rand_478/arma11.stan,2074.0,1022.0,5.0,0.0
