program,2,4,5,1,3,6,8,7,0,9,11,10,-1,12,-2
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_258/hearts.stan,40.0,29.0,54.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_252/hearts.stan,40.0,28.0,55.0,6.0,19.0,30.0,10.0,23.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_312/hearts.stan,39.0,28.0,55.0,6.0,17.0,35.0,9.0,22.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_529/hearts.stan,22.0,29.0,36.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_22/hearts.stan,40.0,27.0,52.0,5.0,19.0,29.0,9.0,23.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_27/hearts.stan,40.0,26.0,53.0,4.0,20.0,28.0,9.0,21.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_323/hearts.stan,40.0,29.0,55.0,5.0,16.0,34.0,8.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_53/hearts.stan,38.0,32.0,58.0,8.0,21.0,36.0,9.0,22.0,1.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_13/hearts.stan,39.0,32.0,57.0,5.0,19.0,37.0,11.0,24.0,1.0,9.0,5.0,13.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_153/hearts.stan,41.0,33.0,60.0,5.0,16.0,35.0,8.0,22.0,1.0,7.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_391/hearts.stan,40.0,26.0,54.0,1.0,16.0,28.0,6.0,13.0,0.0,6.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_442/hearts.stan,40.0,29.0,54.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_158/hearts.stan,40.0,27.0,52.0,5.0,19.0,29.0,9.0,23.0,1.0,5.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_566/hearts.stan,40.0,27.0,52.0,5.0,19.0,29.0,9.0,23.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_133/hearts.stan,39.0,27.0,54.0,6.0,19.0,31.0,9.0,20.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_349/hearts.stan,13.0,29.0,28.0,5.0,16.0,34.0,8.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_459/hearts.stan,40.0,27.0,54.0,5.0,18.0,31.0,9.0,21.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_324/hearts.stan,39.0,28.0,54.0,6.0,20.0,31.0,10.0,21.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_144/hearts.stan,40.0,29.0,54.0,5.0,19.0,32.0,10.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_482/hearts.stan,40.0,29.0,54.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_386/hearts.stan,40.0,29.0,54.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_440/hearts.stan,8.0,31.0,24.0,5.0,18.0,34.0,9.0,22.0,1.0,7.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_225/hearts.stan,40.0,25.0,52.0,5.0,18.0,29.0,9.0,21.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_192/hearts.stan,40.0,25.0,52.0,5.0,18.0,29.0,9.0,21.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_161/hearts.stan,24.0,30.0,33.0,5.0,18.0,31.0,8.0,23.0,2.0,6.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_466/hearts.stan,38.0,27.0,52.0,3.0,16.0,30.0,8.0,17.0,0.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_517/hearts.stan,41.0,33.0,57.0,5.0,19.0,34.0,9.0,24.0,1.0,7.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_269/hearts.stan,39.0,25.0,52.0,2.0,15.0,28.0,6.0,14.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_70/hearts.stan,40.0,27.0,52.0,5.0,19.0,29.0,9.0,23.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_167/hearts.stan,41.0,32.0,58.0,6.0,19.0,33.0,10.0,26.0,0.0,8.0,4.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_54/hearts.stan,40.0,27.0,52.0,5.0,19.0,29.0,9.0,23.0,1.0,5.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_64/hearts.stan,40.0,27.0,53.0,2.0,15.0,29.0,6.0,15.0,0.0,6.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_16/hearts.stan,40.0,25.0,52.0,5.0,18.0,29.0,9.0,21.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_475/hearts.stan,40.0,29.0,54.0,5.0,19.0,32.0,10.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_279/hearts.stan,8.0,33.0,24.0,5.0,19.0,34.0,9.0,24.0,1.0,7.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_302/hearts.stan,39.0,28.0,52.0,5.0,19.0,31.0,10.0,24.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_160/hearts.stan,43.0,34.0,54.0,5.0,18.0,34.0,8.0,24.0,2.0,8.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_474/hearts.stan,40.0,33.0,58.0,5.0,19.0,37.0,11.0,23.0,1.0,9.0,5.0,13.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_38/hearts.stan,40.0,27.0,54.0,5.0,18.0,31.0,9.0,21.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_443/hearts.stan,41.0,33.0,57.0,5.0,19.0,34.0,9.0,24.0,1.0,7.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_449/hearts.stan,41.0,31.0,57.0,4.0,20.0,31.0,10.0,24.0,1.0,6.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_395/hearts.stan,13.0,29.0,27.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_62/hearts.stan,40.0,29.0,54.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_332/hearts.stan,40.0,29.0,54.0,5.0,19.0,32.0,10.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_309/hearts.stan,40.0,33.0,58.0,5.0,19.0,37.0,11.0,25.0,1.0,10.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_436/hearts.stan,40.0,32.0,57.0,6.0,20.0,35.0,11.0,22.0,0.0,7.0,4.0,11.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_315/hearts.stan,40.0,33.0,58.0,5.0,19.0,36.0,10.0,23.0,1.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_325/hearts.stan,39.0,29.0,56.0,2.0,15.0,33.0,7.0,14.0,0.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_562/hearts.stan,39.0,33.0,58.0,6.0,20.0,36.0,10.0,22.0,1.0,9.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_547/hearts.stan,40.0,24.0,53.0,4.0,19.0,28.0,9.0,19.0,1.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_206/hearts.stan,22.0,29.0,36.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_433/hearts.stan,39.0,23.0,51.0,4.0,16.0,28.0,6.0,20.0,1.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_243/hearts.stan,38.0,27.0,52.0,6.0,20.0,32.0,9.0,27.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_296/hearts.stan,40.0,29.0,55.0,5.0,19.0,32.0,9.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_135/hearts.stan,38.0,27.0,54.0,8.0,21.0,32.0,10.0,21.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_345/hearts.stan,40.0,29.0,57.0,5.0,16.0,32.0,8.0,21.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_451/hearts.stan,39.0,25.0,51.0,4.0,17.0,28.0,6.0,22.0,1.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_85/hearts.stan,39.0,26.0,52.0,5.0,18.0,31.0,8.0,26.0,1.0,6.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_428/hearts.stan,40.0,25.0,52.0,5.0,18.0,29.0,9.0,21.0,1.0,5.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_329/hearts.stan,44.0,38.0,57.0,5.0,18.0,38.0,9.0,27.0,2.0,11.0,5.0,13.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_282/hearts.stan,39.0,28.0,52.0,5.0,19.0,31.0,10.0,24.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
