program,2,1,0,3,5,4,6,8,7,-1,9,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_41/stochastic-volatility.stan,7.0,6.0,4.0,37.0,15.0,35.0,783.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_466/stochastic-volatility.stan,9.0,5.0,4.0,37.0,19.0,48.0,790.0,8.0,261.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_387/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_58/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_498/stochastic-volatility.stan,8.0,5.0,4.0,35.0,17.0,38.0,786.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_539/stochastic-volatility.stan,9.0,5.0,4.0,31.0,15.0,32.0,782.0,5.0,250.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_90/stochastic-volatility.stan,9.0,4.0,3.0,29.0,13.0,30.0,780.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_395/stochastic-volatility.stan,4.0,4.0,4.0,31.0,12.0,31.0,782.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_363/stochastic-volatility.stan,9.0,6.0,4.0,36.0,18.0,38.0,784.0,6.0,256.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_314/stochastic-volatility.stan,3.0,3.0,2.0,32.0,11.0,35.0,784.0,5.0,256.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_470/stochastic-volatility.stan,9.0,7.0,4.0,41.0,24.0,44.0,795.0,7.0,252.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_481/stochastic-volatility.stan,10.0,5.0,4.0,31.0,15.0,33.0,782.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_398/stochastic-volatility.stan,7.0,5.0,4.0,30.0,11.0,31.0,517.0,5.0,520.0,0.0,0.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_70/stochastic-volatility.stan,9.0,5.0,4.0,29.0,15.0,28.0,784.0,4.0,246.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_216/stochastic-volatility.stan,9.0,5.0,4.0,29.0,17.0,29.0,781.0,4.0,249.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_565/stochastic-volatility.stan,7.0,5.0,4.0,30.0,11.0,31.0,783.0,5.0,254.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_275/stochastic-volatility.stan,3.0,3.0,2.0,26.0,11.0,21.0,779.0,2.0,248.0,0.0,266.0,1.0
