program,1,0,2,3,4,5,6,-1,7,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_221/stochastic-volatility.stan,6.0,3.0,25.0,44.0,14.0,1021.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_145/stochastic-volatility.stan,8.0,4.0,31.0,50.0,19.0,1024.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_137/stochastic-volatility.stan,8.0,4.0,30.0,47.0,16.0,273.0,20.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_40/stochastic-volatility.stan,7.0,4.0,26.0,37.0,17.0,1018.0,12.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_576/stochastic-volatility.stan,7.0,4.0,26.0,37.0,18.0,1018.0,14.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_135/stochastic-volatility.stan,7.0,4.0,26.0,39.0,18.0,1019.0,14.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_188/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_581/stochastic-volatility.stan,6.0,6.0,27.0,38.0,17.0,1019.0,14.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_356/stochastic-volatility.stan,6.0,4.0,26.0,52.0,23.0,1028.0,19.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_530/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,0.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_125/stochastic-volatility.stan,5.0,5.0,28.0,44.0,16.0,146.0,17.0,0.0,32.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_437/stochastic-volatility.stan,4.0,4.0,22.0,44.0,14.0,1020.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_421/stochastic-volatility.stan,7.0,4.0,31.0,54.0,17.0,1027.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_475/stochastic-volatility.stan,6.0,6.0,27.0,38.0,17.0,1019.0,14.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_257/stochastic-volatility.stan,6.0,3.0,29.0,53.0,17.0,1028.0,23.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_195/stochastic-volatility.stan,4.0,6.0,26.0,43.0,13.0,1021.0,18.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_366/stochastic-volatility.stan,7.0,4.0,25.0,42.0,12.0,1021.0,19.0,0.0,266.0,1.0
