program,0,1,2,3,-1
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_146/gp-fit.stan,124.0,167.0,245.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_308/gp-fit.stan,123.0,159.0,238.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_41/gp-fit.stan,75.0,120.0,147.0,90.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_130/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_82/gp-fit.stan,125.0,183.0,262.0,81.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_561/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_131/gp-fit.stan,49.0,81.0,90.0,26.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_496/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_361/gp-fit.stan,123.0,158.0,237.0,95.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_327/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_74/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_225/gp-fit.stan,74.0,105.0,139.0,28.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_257/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_315/gp-fit.stan,125.0,170.0,252.0,109.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_162/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_218/gp-fit.stan,70.0,107.0,142.0,85.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_247/gp-fit.stan,118.0,157.0,238.0,95.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_530/gp-fit.stan,122.0,167.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_296/gp-fit.stan,70.0,107.0,142.0,66.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_231/gp-fit.stan,125.0,154.0,241.0,91.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_576/gp-fit.stan,30.0,62.0,52.0,29.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_481/gp-fit.stan,20.0,57.0,42.0,21.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_211/gp-fit.stan,125.0,156.0,241.0,70.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_44/gp-fit.stan,125.0,170.0,247.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_343/gp-fit.stan,126.0,166.0,250.0,75.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_283/gp-fit.stan,125.0,162.0,244.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_581/gp-fit.stan,126.0,165.0,249.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_210/gp-fit.stan,123.0,172.0,248.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_325/gp-fit.stan,124.0,166.0,249.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_245/gp-fit.stan,125.0,157.0,242.0,79.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_204/gp-fit.stan,125.0,183.0,257.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_179/gp-fit.stan,121.0,166.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_249/gp-fit.stan,123.0,172.0,248.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_50/gp-fit.stan,125.0,155.0,240.0,91.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_117/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_486/gp-fit.stan,123.0,172.0,248.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_157/gp-fit.stan,125.0,183.0,262.0,103.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_190/gp-fit.stan,75.0,107.0,142.0,85.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_329/gp-fit.stan,28.0,68.0,50.0,26.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_330/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_511/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_106/gp-fit.stan,125.0,157.0,247.0,43.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_487/gp-fit.stan,123.0,154.0,239.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_545/gp-fit.stan,126.0,166.0,250.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_514/gp-fit.stan,120.0,156.0,241.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_167/gp-fit.stan,27.0,59.0,46.0,25.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_542/gp-fit.stan,124.0,168.0,242.0,100.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_461/gp-fit.stan,74.0,99.0,138.0,25.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_586/gp-fit.stan,127.0,167.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_309/gp-fit.stan,125.0,143.0,238.0,85.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_221/gp-fit.stan,72.0,108.0,136.0,32.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_495/gp-fit.stan,49.0,94.0,100.0,62.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_578/gp-fit.stan,125.0,157.0,242.0,71.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_420/gp-fit.stan,125.0,156.0,246.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_435/gp-fit.stan,123.0,176.0,250.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_332/gp-fit.stan,123.0,145.0,234.0,88.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_47/gp-fit.stan,120.0,157.0,247.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_236/gp-fit.stan,47.0,81.0,90.0,56.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_64/gp-fit.stan,125.0,143.0,238.0,85.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_577/gp-fit.stan,125.0,156.0,241.0,70.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_365/gp-fit.stan,126.0,166.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_281/gp-fit.stan,126.0,165.0,245.0,95.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_436/gp-fit.stan,75.0,115.0,148.0,33.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_54/gp-fit.stan,126.0,166.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_467/gp-fit.stan,125.0,172.0,250.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_439/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_396/gp-fit.stan,74.0,121.0,148.0,34.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_22/gp-fit.stan,36.0,68.0,64.0,24.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_287/gp-fit.stan,123.0,163.0,247.0,57.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_214/gp-fit.stan,125.0,151.0,239.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_404/gp-fit.stan,37.0,69.0,66.0,38.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_212/gp-fit.stan,27.0,59.0,46.0,25.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_294/gp-fit.stan,120.0,169.0,246.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_447/gp-fit.stan,127.0,165.0,244.0,94.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_269/gp-fit.stan,123.0,172.0,248.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_507/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_351/gp-fit.stan,123.0,158.0,238.0,95.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_138/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_16/gp-fit.stan,123.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_229/gp-fit.stan,73.0,109.0,138.0,74.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_406/gp-fit.stan,125.0,170.0,247.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_163/gp-fit.stan,127.0,160.0,244.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_428/gp-fit.stan,123.0,152.0,236.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_293/gp-fit.stan,125.0,172.0,250.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_228/gp-fit.stan,127.0,175.0,255.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_537/gp-fit.stan,125.0,170.0,252.0,81.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_433/gp-fit.stan,125.0,169.0,251.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_7/gp-fit.stan,123.0,159.0,238.0,94.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_272/gp-fit.stan,123.0,157.0,241.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_580/gp-fit.stan,123.0,159.0,243.0,74.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_232/gp-fit.stan,126.0,173.0,260.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_472/gp-fit.stan,50.0,103.0,108.0,35.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_209/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_63/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_259/gp-fit.stan,123.0,159.0,243.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_422/gp-fit.stan,123.0,170.0,251.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_121/gp-fit.stan,126.0,173.0,249.0,100.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_311/gp-fit.stan,125.0,156.0,241.0,50.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_33/gp-fit.stan,75.0,99.0,139.0,80.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_14/gp-fit.stan,124.0,167.0,245.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_219/gp-fit.stan,126.0,159.0,244.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_248/gp-fit.stan,127.0,167.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_154/gp-fit.stan,74.0,112.0,142.0,31.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_258/gp-fit.stan,124.0,159.0,249.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_465/gp-fit.stan,126.0,165.0,249.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_217/gp-fit.stan,125.0,170.0,247.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_158/gp-fit.stan,75.0,105.0,142.0,84.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_31/gp-fit.stan,120.0,157.0,242.0,86.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_153/gp-fit.stan,70.0,107.0,147.0,85.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_213/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_223/gp-fit.stan,126.0,166.0,255.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_27/gp-fit.stan,36.0,81.0,69.0,42.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_563/gp-fit.stan,125.0,156.0,248.0,91.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_335/gp-fit.stan,123.0,156.0,241.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_565/gp-fit.stan,74.0,105.0,139.0,28.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_188/gp-fit.stan,120.0,170.0,247.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_71/gp-fit.stan,123.0,159.0,238.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_571/gp-fit.stan,127.0,175.0,255.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_367/gp-fit.stan,126.0,166.0,246.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_336/gp-fit.stan,125.0,160.0,246.0,69.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_256/gp-fit.stan,123.0,159.0,238.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_142/gp-fit.stan,36.0,61.0,62.0,33.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_359/gp-fit.stan,125.0,157.0,243.0,131.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_378/gp-fit.stan,124.0,168.0,242.0,99.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_266/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_373/gp-fit.stan,126.0,153.0,242.0,91.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_284/gp-fit.stan,127.0,159.0,243.0,91.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_391/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_591/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_368/gp-fit.stan,125.0,156.0,241.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_103/gp-fit.stan,126.0,166.0,251.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_273/gp-fit.stan,123.0,172.0,248.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_73/gp-fit.stan,123.0,185.0,257.0,107.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_431/gp-fit.stan,126.0,159.0,248.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_292/gp-fit.stan,36.0,72.0,69.0,24.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_197/gp-fit.stan,126.0,169.0,250.0,95.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_96/gp-fit.stan,123.0,172.0,248.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_480/gp-fit.stan,127.0,175.0,254.0,100.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_394/gp-fit.stan,36.0,64.0,66.0,20.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_58/gp-fit.stan,37.0,77.0,72.0,41.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_291/gp-fit.stan,120.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_264/gp-fit.stan,123.0,157.0,241.0,68.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_573/gp-fit.stan,75.0,115.0,149.0,32.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_409/gp-fit.stan,123.0,159.0,238.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_548/gp-fit.stan,125.0,157.0,242.0,102.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_451/gp-fit.stan,123.0,158.0,246.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_277/gp-fit.stan,120.0,169.0,251.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_68/gp-fit.stan,123.0,159.0,239.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_21/gp-fit.stan,123.0,152.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_29/gp-fit.stan,74.0,99.0,138.0,25.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_423/gp-fit.stan,126.0,159.0,248.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_72/gp-fit.stan,74.0,119.0,150.0,34.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_527/gp-fit.stan,37.0,70.0,65.0,24.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_313/gp-fit.stan,125.0,183.0,257.0,103.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_440/gp-fit.stan,126.0,159.0,248.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_387/gp-fit.stan,74.0,119.0,150.0,34.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_463/gp-fit.stan,125.0,157.0,242.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_59/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_19/gp-fit.stan,123.0,172.0,243.0,101.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_557/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_200/gp-fit.stan,126.0,166.0,250.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_92/gp-fit.stan,123.0,157.0,247.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_502/gp-fit.stan,125.0,169.0,246.0,97.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_102/gp-fit.stan,125.0,160.0,246.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_403/gp-fit.stan,123.0,159.0,238.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_567/gp-fit.stan,120.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_191/gp-fit.stan,127.0,181.0,261.0,103.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_516/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_498/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_306/gp-fit.stan,125.0,159.0,245.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_529/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_484/gp-fit.stan,125.0,155.0,243.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_358/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_595/gp-fit.stan,120.0,159.0,242.0,94.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_290/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_185/gp-fit.stan,125.0,150.0,240.0,89.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_76/gp-fit.stan,126.0,166.0,251.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_418/gp-fit.stan,123.0,159.0,247.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_494/gp-fit.stan,125.0,170.0,247.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_441/gp-fit.stan,125.0,168.0,250.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_174/gp-fit.stan,125.0,157.0,243.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_4/gp-fit.stan,123.0,157.0,241.0,91.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_169/gp-fit.stan,125.0,170.0,252.0,98.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_382/gp-fit.stan,123.0,159.0,238.0,74.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_90/gp-fit.stan,127.0,180.0,251.0,102.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_550/gp-fit.stan,125.0,157.0,247.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_78/gp-fit.stan,126.0,166.0,246.0,74.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_252/gp-fit.stan,121.0,159.0,244.0,92.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_344/gp-fit.stan,123.0,159.0,238.0,96.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_255/gp-fit.stan,125.0,157.0,242.0,93.0,1.0
programs/timeseries_mutants_7/progs20190621-221953844394/progs20190621-221953844394_prob_rand_89/gp-fit.stan,126.0,168.0,248.0,97.0,1.0
