program,0,1,2,-1
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_314/gp-fit-pois.stan,300.0,280.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_481/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_437/gp-fit-pois.stan,305.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_81/gp-fit-pois.stan,313.0,302.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_70/gp-fit-pois.stan,318.0,315.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_111/gp-fit-pois.stan,311.0,301.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_214/gp-fit-pois.stan,299.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_560/gp-fit-pois.stan,307.0,292.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_465/gp-fit-pois.stan,312.0,305.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_552/gp-fit-pois.stan,306.0,293.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_13/gp-fit-pois.stan,103.0,135.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_550/gp-fit-pois.stan,272.0,308.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_513/gp-fit-pois.stan,304.0,280.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_333/gp-fit-pois.stan,305.0,283.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_351/gp-fit-pois.stan,312.0,284.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_436/gp-fit-pois.stan,306.0,291.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_209/gp-fit-pois.stan,311.0,310.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_396/gp-fit-pois.stan,307.0,288.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_121/gp-fit-pois.stan,207.0,188.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_284/gp-fit-pois.stan,307.0,292.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_571/gp-fit-pois.stan,307.0,292.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_275/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_561/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_260/gp-fit-pois.stan,307.0,292.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_34/gp-fit-pois.stan,311.0,297.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_177/gp-fit-pois.stan,329.0,274.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_568/gp-fit-pois.stan,306.0,295.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_506/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_429/gp-fit-pois.stan,313.0,294.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_183/gp-fit-pois.stan,306.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_50/gp-fit-pois.stan,308.0,315.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_443/gp-fit-pois.stan,312.0,305.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_26/gp-fit-pois.stan,79.0,109.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_178/gp-fit-pois.stan,306.0,290.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_458/gp-fit-pois.stan,279.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_179/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_398/gp-fit-pois.stan,310.0,317.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_220/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_174/gp-fit-pois.stan,305.0,274.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_288/gp-fit-pois.stan,305.0,289.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_476/gp-fit-pois.stan,321.0,305.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_325/gp-fit-pois.stan,305.0,291.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_16/gp-fit-pois.stan,310.0,307.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_262/gp-fit-pois.stan,313.0,297.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_327/gp-fit-pois.stan,305.0,274.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_28/gp-fit-pois.stan,303.0,285.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_239/gp-fit-pois.stan,317.0,324.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_279/gp-fit-pois.stan,324.0,326.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_488/gp-fit-pois.stan,153.0,175.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_599/gp-fit-pois.stan,306.0,293.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_576/gp-fit-pois.stan,306.0,290.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_48/gp-fit-pois.stan,311.0,304.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_181/gp-fit-pois.stan,311.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_420/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_454/gp-fit-pois.stan,105.0,135.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_430/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_246/gp-fit-pois.stan,313.0,294.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_30/gp-fit-pois.stan,313.0,297.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_68/gp-fit-pois.stan,206.0,190.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_444/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_383/gp-fit-pois.stan,319.0,312.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_120/gp-fit-pois.stan,306.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_545/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_459/gp-fit-pois.stan,62.0,99.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_130/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_17/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_230/gp-fit-pois.stan,213.0,197.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_41/gp-fit-pois.stan,305.0,280.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_521/gp-fit-pois.stan,335.0,277.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_80/gp-fit-pois.stan,311.0,304.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_270/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_446/gp-fit-pois.stan,162.0,192.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_4/gp-fit-pois.stan,78.0,112.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_378/gp-fit-pois.stan,313.0,302.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_249/gp-fit-pois.stan,310.0,313.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_359/gp-fit-pois.stan,305.0,284.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_268/gp-fit-pois.stan,210.0,212.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_154/gp-fit-pois.stan,317.0,324.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_595/gp-fit-pois.stan,67.0,97.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_467/gp-fit-pois.stan,317.0,319.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_570/gp-fit-pois.stan,309.0,302.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_205/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_529/gp-fit-pois.stan,304.0,280.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_403/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_538/gp-fit-pois.stan,104.0,142.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_546/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_274/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_428/gp-fit-pois.stan,307.0,289.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_371/gp-fit-pois.stan,321.0,346.0,10.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_155/gp-fit-pois.stan,284.0,280.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_417/gp-fit-pois.stan,317.0,324.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_22/gp-fit-pois.stan,306.0,304.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_160/gp-fit-pois.stan,307.0,295.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_534/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_156/gp-fit-pois.stan,153.0,186.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_524/gp-fit-pois.stan,309.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_243/gp-fit-pois.stan,61.0,88.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_51/gp-fit-pois.stan,306.0,287.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_424/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_224/gp-fit-pois.stan,314.0,291.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_361/gp-fit-pois.stan,207.0,184.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_252/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_126/gp-fit-pois.stan,308.0,307.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_507/gp-fit-pois.stan,306.0,295.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_408/gp-fit-pois.stan,305.0,280.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_322/gp-fit-pois.stan,311.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_125/gp-fit-pois.stan,310.0,317.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_261/gp-fit-pois.stan,153.0,185.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_409/gp-fit-pois.stan,316.0,312.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_153/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_110/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_78/gp-fit-pois.stan,312.0,314.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_139/gp-fit-pois.stan,309.0,299.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_369/gp-fit-pois.stan,311.0,306.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_72/gp-fit-pois.stan,310.0,293.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_221/gp-fit-pois.stan,309.0,299.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_6/gp-fit-pois.stan,313.0,304.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_294/gp-fit-pois.stan,313.0,297.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_89/gp-fit-pois.stan,162.0,192.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_415/gp-fit-pois.stan,307.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_217/gp-fit-pois.stan,311.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_323/gp-fit-pois.stan,206.0,194.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_494/gp-fit-pois.stan,310.0,312.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_432/gp-fit-pois.stan,315.0,295.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_194/gp-fit-pois.stan,305.0,292.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_598/gp-fit-pois.stan,315.0,298.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_137/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_379/gp-fit-pois.stan,306.0,293.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_296/gp-fit-pois.stan,155.0,185.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_58/gp-fit-pois.stan,305.0,277.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_350/gp-fit-pois.stan,305.0,277.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_386/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_10/gp-fit-pois.stan,305.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_226/gp-fit-pois.stan,207.0,187.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_257/gp-fit-pois.stan,303.0,287.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_577/gp-fit-pois.stan,314.0,298.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_94/gp-fit-pois.stan,311.0,304.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_251/gp-fit-pois.stan,207.0,187.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_405/gp-fit-pois.stan,313.0,300.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_250/gp-fit-pois.stan,311.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_392/gp-fit-pois.stan,305.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_195/gp-fit-pois.stan,307.0,290.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_477/gp-fit-pois.stan,89.0,113.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_416/gp-fit-pois.stan,130.0,135.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_176/gp-fit-pois.stan,62.0,109.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_248/gp-fit-pois.stan,214.0,194.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_247/gp-fit-pois.stan,312.0,305.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_564/gp-fit-pois.stan,312.0,308.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_225/gp-fit-pois.stan,313.0,302.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_299/gp-fit-pois.stan,115.0,167.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_211/gp-fit-pois.stan,138.0,174.0,9.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_25/gp-fit-pois.stan,312.0,284.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_495/gp-fit-pois.stan,303.0,270.0,3.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_449/gp-fit-pois.stan,306.0,290.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_198/gp-fit-pois.stan,130.0,135.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_124/gp-fit-pois.stan,309.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_165/gp-fit-pois.stan,307.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_264/gp-fit-pois.stan,320.0,309.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_232/gp-fit-pois.stan,303.0,287.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_500/gp-fit-pois.stan,313.0,297.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_235/gp-fit-pois.stan,311.0,304.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_306/gp-fit-pois.stan,308.0,290.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_157/gp-fit-pois.stan,79.0,109.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_471/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_335/gp-fit-pois.stan,309.0,309.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_66/gp-fit-pois.stan,305.0,284.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_516/gp-fit-pois.stan,319.0,317.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_24/gp-fit-pois.stan,303.0,291.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_310/gp-fit-pois.stan,310.0,310.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_536/gp-fit-pois.stan,305.0,274.0,4.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_590/gp-fit-pois.stan,161.0,195.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_184/gp-fit-pois.stan,207.0,187.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_388/gp-fit-pois.stan,309.0,316.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_186/gp-fit-pois.stan,296.0,299.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_32/gp-fit-pois.stan,313.0,301.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_509/gp-fit-pois.stan,306.0,290.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_103/gp-fit-pois.stan,317.0,324.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_478/gp-fit-pois.stan,314.0,298.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_375/gp-fit-pois.stan,105.0,132.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_594/gp-fit-pois.stan,314.0,294.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_504/gp-fit-pois.stan,310.0,317.0,8.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_31/gp-fit-pois.stan,305.0,286.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_515/gp-fit-pois.stan,306.0,287.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_453/gp-fit-pois.stan,312.0,300.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_324/gp-fit-pois.stan,318.0,311.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_175/gp-fit-pois.stan,94.0,111.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_116/gp-fit-pois.stan,305.0,291.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_118/gp-fit-pois.stan,303.0,289.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_349/gp-fit-pois.stan,311.0,292.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_593/gp-fit-pois.stan,304.0,277.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_8/gp-fit-pois.stan,311.0,303.0,7.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_283/gp-fit-pois.stan,306.0,290.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_514/gp-fit-pois.stan,295.0,287.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205418602254/progs20190621-205418602254_prob_rand_231/gp-fit-pois.stan,312.0,297.0,6.0,1.0
