program,0,1,2,-1
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_389/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_257/ma2.stan,65.0,2006.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_522/ma2.stan,50.0,1984.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_81/ma2.stan,58.0,1997.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_35/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_513/ma2.stan,59.0,1989.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_532/ma2.stan,65.0,2008.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_3/ma2.stan,57.0,1993.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_438/ma2.stan,61.0,2004.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_465/ma2.stan,60.0,2018.0,1029.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_437/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_495/ma2.stan,60.0,1995.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_247/ma2.stan,62.0,2016.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_174/ma2.stan,44.0,1992.0,1019.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_278/ma2.stan,65.0,572.0,267.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_332/ma2.stan,69.0,2056.0,1038.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_356/ma2.stan,62.0,2016.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_574/ma2.stan,59.0,1994.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_192/ma2.stan,53.0,1994.0,1013.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_466/ma2.stan,60.0,1043.0,519.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_225/ma2.stan,50.0,1984.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_244/ma2.stan,66.0,2023.0,1027.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_54/ma2.stan,55.0,1995.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_357/ma2.stan,69.0,2033.0,1030.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_127/ma2.stan,62.0,2011.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_585/ma2.stan,60.0,2004.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_284/ma2.stan,67.0,2053.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_491/ma2.stan,62.0,2011.0,1028.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_483/ma2.stan,58.0,1986.0,1012.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_264/ma2.stan,61.0,1989.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_303/ma2.stan,64.0,2011.0,1021.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_310/ma2.stan,60.0,567.0,268.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_105/ma2.stan,49.0,1984.0,1017.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_470/ma2.stan,63.0,2032.0,1030.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_274/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_504/ma2.stan,60.0,559.0,268.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_145/ma2.stan,62.0,2016.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_473/ma2.stan,45.0,1989.0,1019.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_17/ma2.stan,65.0,2008.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_496/ma2.stan,65.0,1054.0,517.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_442/ma2.stan,67.0,2006.0,1022.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_276/ma2.stan,63.0,2015.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_101/ma2.stan,62.0,2016.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_128/ma2.stan,59.0,1989.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_467/ma2.stan,60.0,1550.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_326/ma2.stan,60.0,1995.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_52/ma2.stan,65.0,1102.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_428/ma2.stan,62.0,327.0,144.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_185/ma2.stan,62.0,2011.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_193/ma2.stan,64.0,1993.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_122/ma2.stan,64.0,2027.0,1030.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_195/ma2.stan,62.0,2011.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_288/ma2.stan,57.0,1992.0,1014.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_299/ma2.stan,66.0,2007.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_31/ma2.stan,62.0,229.0,88.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_598/ma2.stan,71.0,2039.0,1025.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_533/ma2.stan,65.0,1990.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_270/ma2.stan,64.0,1984.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_171/ma2.stan,59.0,1035.0,515.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_448/ma2.stan,60.0,1988.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_138/ma2.stan,59.0,1989.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_73/ma2.stan,53.0,1993.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_434/ma2.stan,65.0,2006.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_316/ma2.stan,64.0,2039.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_404/ma2.stan,58.0,2037.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_511/ma2.stan,55.0,1995.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_236/ma2.stan,59.0,1989.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_341/ma2.stan,66.0,2005.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_371/ma2.stan,58.0,1996.0,1016.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_499/ma2.stan,59.0,1089.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_305/ma2.stan,44.0,1038.0,519.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_110/ma2.stan,60.0,1995.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_261/ma2.stan,59.0,1992.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_545/ma2.stan,60.0,561.0,269.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_250/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_586/ma2.stan,52.0,1995.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_398/ma2.stan,60.0,120.0,35.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_190/ma2.stan,62.0,1102.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_534/ma2.stan,65.0,2008.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_394/ma2.stan,63.0,1994.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_13/ma2.stan,60.0,2016.0,1023.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_555/ma2.stan,60.0,2020.0,1030.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_227/ma2.stan,55.0,1995.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_70/ma2.stan,69.0,2045.0,1032.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_273/ma2.stan,61.0,1997.0,1019.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_424/ma2.stan,62.0,2014.0,1025.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_116/ma2.stan,65.0,2011.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_19/ma2.stan,61.0,2005.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_592/ma2.stan,62.0,1064.0,526.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_258/ma2.stan,60.0,1999.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_516/ma2.stan,62.0,1065.0,526.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_179/ma2.stan,60.0,2009.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_583/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_478/ma2.stan,64.0,2023.0,1028.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_146/ma2.stan,62.0,2011.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_500/ma2.stan,61.0,2008.0,1022.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_390/ma2.stan,62.0,2016.0,1027.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_47/ma2.stan,60.0,210.0,82.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_45/ma2.stan,64.0,2022.0,1030.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_304/ma2.stan,62.0,1059.0,523.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_97/ma2.stan,65.0,2008.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_366/ma2.stan,62.0,577.0,273.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_410/ma2.stan,62.0,2014.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_40/ma2.stan,60.0,1999.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_447/ma2.stan,61.0,209.0,81.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_348/ma2.stan,62.0,2008.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_9/ma2.stan,49.0,2003.0,1016.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_355/ma2.stan,62.0,2014.0,1025.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_568/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_187/ma2.stan,60.0,1999.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_417/ma2.stan,44.0,1040.0,521.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_135/ma2.stan,62.0,2009.0,1025.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_547/ma2.stan,46.0,1981.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_206/ma2.stan,63.0,2011.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_221/ma2.stan,61.0,2008.0,1022.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_484/ma2.stan,50.0,1984.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_591/ma2.stan,60.0,1091.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_228/ma2.stan,70.0,2001.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_565/ma2.stan,65.0,2008.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_562/ma2.stan,63.0,1860.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_338/ma2.stan,66.0,2028.0,1027.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_42/ma2.stan,65.0,128.0,32.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_411/ma2.stan,62.0,1060.0,525.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_300/ma2.stan,60.0,567.0,269.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_2/ma2.stan,64.0,1039.0,519.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_64/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_571/ma2.stan,62.0,2011.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_219/ma2.stan,65.0,1054.0,517.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_211/ma2.stan,52.0,2001.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_414/ma2.stan,65.0,2008.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_524/ma2.stan,60.0,1140.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_36/ma2.stan,64.0,2005.0,1014.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_455/ma2.stan,62.0,2008.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_373/ma2.stan,58.0,330.0,144.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_168/ma2.stan,45.0,1989.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_328/ma2.stan,44.0,1990.0,1017.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_172/ma2.stan,64.0,2000.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_11/ma2.stan,60.0,1586.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_546/ma2.stan,62.0,2016.0,1026.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_509/ma2.stan,62.0,2008.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_572/ma2.stan,60.0,149.0,50.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_246/ma2.stan,62.0,2008.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_339/ma2.stan,49.0,1986.0,1017.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_260/ma2.stan,61.0,2011.0,1023.0,5.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_202/ma2.stan,63.0,1060.0,523.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_432/ma2.stan,61.0,1042.0,519.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_200/ma2.stan,59.0,1989.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_557/ma2.stan,60.0,1533.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_321/ma2.stan,65.0,2008.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_208/ma2.stan,62.0,2011.0,1027.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_136/ma2.stan,64.0,2005.0,1014.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_129/ma2.stan,49.0,1981.0,1014.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_386/ma2.stan,60.0,1995.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_66/ma2.stan,62.0,2009.0,1025.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_199/ma2.stan,50.0,1984.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_318/ma2.stan,62.0,1059.0,523.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_287/ma2.stan,43.0,1988.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_34/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_151/ma2.stan,59.0,1992.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_201/ma2.stan,64.0,2030.0,1033.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_430/ma2.stan,62.0,2016.0,1027.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_383/ma2.stan,58.0,2000.0,1019.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_426/ma2.stan,44.0,1992.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_320/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_76/ma2.stan,65.0,2006.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_216/ma2.stan,59.0,1994.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_55/ma2.stan,62.0,2009.0,1025.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_551/ma2.stan,46.0,1990.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_267/ma2.stan,66.0,2004.0,1022.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_158/ma2.stan,59.0,1993.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_402/ma2.stan,58.0,1996.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_117/ma2.stan,60.0,1995.0,1018.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_220/ma2.stan,58.0,1044.0,519.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_150/ma2.stan,59.0,1994.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_283/ma2.stan,62.0,2013.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_396/ma2.stan,52.0,1994.0,1017.0,5.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_588/ma2.stan,59.0,1989.0,1015.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_157/ma2.stan,58.0,1998.0,1018.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_346/ma2.stan,64.0,2027.0,1030.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_27/ma2.stan,52.0,2003.0,1024.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_593/ma2.stan,62.0,2006.0,1022.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_327/ma2.stan,60.0,1045.0,520.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_6/ma2.stan,60.0,1997.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_323/ma2.stan,50.0,88.0,24.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_459/ma2.stan,63.0,1053.0,517.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_96/ma2.stan,59.0,1994.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_134/ma2.stan,58.0,2000.0,1019.0,3.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_93/ma2.stan,50.0,1984.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_333/ma2.stan,50.0,1982.0,1016.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_482/ma2.stan,60.0,2012.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_224/ma2.stan,65.0,2005.0,1023.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_367/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_431/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_210/ma2.stan,60.0,1997.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_554/ma2.stan,54.0,1040.0,519.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_335/ma2.stan,49.0,1981.0,1014.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_213/ma2.stan,60.0,1997.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_16/ma2.stan,63.0,2045.0,1019.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_392/ma2.stan,50.0,1984.0,1017.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_596/ma2.stan,60.0,1997.0,1020.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_558/ma2.stan,60.0,148.0,50.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_379/ma2.stan,62.0,2013.0,1028.0,4.0
programs/timeseries_mutants_7/progs20190621-205415047621/progs20190621-205415047621_prob_rand_10/ma2.stan,59.0,1994.0,1016.0,4.0
