program,1,0,2,3,4,-1
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_137/stochastic-volatility.stan,44.0,10.0,50.0,288.0,69.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_40/stochastic-volatility.stan,38.0,9.0,43.0,1027.0,270.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_576/stochastic-volatility.stan,38.0,9.0,44.0,1029.0,270.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_135/stochastic-volatility.stan,38.0,9.0,46.0,1030.0,277.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_188/stochastic-volatility.stan,40.0,9.0,50.0,1035.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_581/stochastic-volatility.stan,36.0,11.0,46.0,1030.0,277.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_356/stochastic-volatility.stan,36.0,9.0,65.0,1043.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_530/stochastic-volatility.stan,40.0,9.0,50.0,1035.0,5.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_125/stochastic-volatility.stan,40.0,8.0,49.0,159.0,37.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_437/stochastic-volatility.stan,32.0,7.0,49.0,1033.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_421/stochastic-volatility.stan,44.0,9.0,59.0,1043.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_475/stochastic-volatility.stan,36.0,11.0,46.0,1030.0,270.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_257/stochastic-volatility.stan,42.0,7.0,58.0,1045.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_195/stochastic-volatility.stan,38.0,8.0,45.0,1035.0,278.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_366/stochastic-volatility.stan,37.0,9.0,43.0,1036.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_280/stochastic-volatility.stan,45.0,10.0,59.0,1041.0,272.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_13/stochastic-volatility.stan,37.0,7.0,45.0,1034.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_175/stochastic-volatility.stan,28.0,4.0,41.0,1029.0,269.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_122/stochastic-volatility.stan,40.0,9.0,49.0,1033.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_502/stochastic-volatility.stan,40.0,9.0,47.0,532.0,133.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_429/stochastic-volatility.stan,44.0,9.0,60.0,1044.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_136/stochastic-volatility.stan,42.0,9.0,60.0,1044.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_8/stochastic-volatility.stan,40.0,9.0,65.0,1041.0,272.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_443/stochastic-volatility.stan,40.0,9.0,50.0,1035.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_210/stochastic-volatility.stan,40.0,9.0,48.0,1034.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_146/stochastic-volatility.stan,44.0,9.0,55.0,293.0,70.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_269/stochastic-volatility.stan,44.0,9.0,62.0,1046.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_41/stochastic-volatility.stan,44.0,10.0,50.0,1038.0,272.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_466/stochastic-volatility.stan,46.0,9.0,67.0,1051.0,274.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_387/stochastic-volatility.stan,40.0,9.0,50.0,1035.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_58/stochastic-volatility.stan,40.0,9.0,50.0,1035.0,271.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_498/stochastic-volatility.stan,43.0,9.0,55.0,1041.0,272.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_539/stochastic-volatility.stan,40.0,9.0,47.0,1032.0,271.0,1.0
