program,0,1,2,-1,3
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_49/Mth.stan,481.0,2176.0,66.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_364/Mth.stan,461.0,2160.0,73.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_15/Mth.stan,459.0,2151.0,74.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_41/Mth.stan,476.0,2176.0,70.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_527/Mth.stan,175.0,718.0,67.0,488.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_112/Mth.stan,135.0,484.0,69.0,243.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_512/Mth.stan,480.0,2205.0,91.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_197/Mth.stan,192.0,741.0,79.0,483.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_486/Mth.stan,283.0,1207.0,68.0,968.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_488/Mth.stan,137.0,474.0,62.0,243.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_374/Mth.stan,282.0,1207.0,68.0,971.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_223/Mth.stan,471.0,2179.0,68.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_484/Mth.stan,470.0,2175.0,77.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_404/Mth.stan,282.0,1239.0,93.0,968.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_440/Mth.stan,482.0,2187.0,77.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_298/Mth.stan,479.0,2176.0,69.0,1936.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_557/Mth.stan,477.0,2207.0,88.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_183/Mth.stan,477.0,2188.0,75.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_22/Mth.stan,135.0,482.0,66.0,243.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_543/Mth.stan,137.0,482.0,69.0,243.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_520/Mth.stan,475.0,2190.0,81.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_280/Mth.stan,289.0,1212.0,71.0,968.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_72/Mth.stan,476.0,2209.0,93.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_67/Mth.stan,282.0,1209.0,69.0,973.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_50/Mth.stan,185.0,723.0,63.0,488.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_107/Mth.stan,472.0,2184.0,73.0,1936.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_391/Mth.stan,482.0,2196.0,85.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_250/Mth.stan,483.0,2198.0,83.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_28/Mth.stan,113.0,376.0,81.0,123.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_153/Mth.stan,477.0,2204.0,87.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_273/Mth.stan,137.0,482.0,69.0,243.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_596/Mth.stan,119.0,367.0,72.0,123.0,0.0
programs/mixture_mutants_5/progs20190621-210330240331/progs20190621-210330240331_prob_rand_56/Mth.stan,474.0,2183.0,73.0,1938.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_469/normal_mixture_k.stan,1013.0,1053.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_446/normal_mixture_k.stan,1019.0,1058.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_236/normal_mixture_k.stan,1015.0,1051.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_573/normal_mixture_k.stan,1015.0,1064.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_533/normal_mixture_k.stan,269.0,310.0,49.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_298/normal_mixture_k.stan,1019.0,1058.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_598/normal_mixture_k.stan,1017.0,1053.0,571.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_70/normal_mixture_k.stan,1017.0,1076.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_457/normal_mixture_k.stan,519.0,560.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_172/normal_mixture_k.stan,1018.0,1064.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_268/normal_mixture_k.stan,1017.0,1053.0,571.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_316/normal_mixture_k.stan,1017.0,1051.0,568.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_243/normal_mixture_k.stan,1015.0,1054.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_61/normal_mixture_k.stan,1024.0,1067.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_506/normal_mixture_k.stan,1019.0,1056.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_122/normal_mixture_k.stan,1024.0,1069.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_9/normal_mixture_k.stan,1020.0,1067.0,583.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_471/normal_mixture_k.stan,1023.0,1092.0,600.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_587/normal_mixture_k.stan,519.0,560.0,517.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_154/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_11/normal_mixture_k.stan,1020.0,1071.0,582.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_377/normal_mixture_k.stan,1021.0,1078.0,44.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_403/normal_mixture_k.stan,515.0,562.0,87.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_36/normal_mixture_k.stan,1019.0,1060.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_516/normal_mixture_k.stan,1021.0,1078.0,44.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_246/normal_mixture_k.stan,1015.0,1064.0,293.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_311/normal_mixture_k.stan,515.0,564.0,517.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_550/normal_mixture_k.stan,1018.0,1069.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_293/normal_mixture_k.stan,269.0,310.0,271.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_447/normal_mixture_k.stan,1021.0,1084.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_46/normal_mixture_k.stan,1020.0,1071.0,582.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_435/normal_mixture_k.stan,1024.0,1067.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_351/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_489/normal_mixture_k.stan,1015.0,1054.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_124/normal_mixture_k.stan,1019.0,1077.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_91/normal_mixture_k.stan,1019.0,1060.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_109/normal_mixture_k.stan,1017.0,1056.0,573.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_291/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_196/normal_mixture_k.stan,1019.0,1060.0,31.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_527/normal_mixture_k.stan,1017.0,1053.0,571.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_589/normal_mixture_k.stan,1016.0,1068.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_488/normal_mixture_k.stan,515.0,563.0,518.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_174/normal_mixture_k.stan,1024.0,1069.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_150/normal_mixture_k.stan,1019.0,1058.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_372/normal_mixture_k.stan,1022.0,1089.0,596.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_449/normal_mixture_k.stan,528.0,582.0,522.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_304/normal_mixture_k.stan,1024.0,1069.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_431/normal_mixture_k.stan,265.0,307.0,48.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_499/normal_mixture_k.stan,1012.0,1044.0,565.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_1/normal_mixture_k.stan,1023.0,1073.0,582.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_295/normal_mixture_k.stan,1021.0,1084.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_423/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_349/normal_mixture_k.stan,50.0,89.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_257/normal_mixture_k.stan,1020.0,1069.0,579.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_557/normal_mixture_k.stan,1019.0,1059.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_60/normal_mixture_k.stan,1019.0,1062.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_327/normal_mixture_k.stan,1020.0,1074.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_594/normal_mixture_k.stan,1019.0,1058.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_570/normal_mixture_k.stan,1022.0,1060.0,568.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_523/normal_mixture_k.stan,1013.0,1053.0,575.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_78/normal_mixture_k.stan,1015.0,1054.0,575.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_227/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_510/normal_mixture_k.stan,520.0,571.0,522.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_416/normal_mixture_k.stan,1021.0,1076.0,588.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_331/normal_mixture_k.stan,1023.0,1073.0,582.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_33/normal_mixture_k.stan,1020.0,1071.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_194/normal_mixture_k.stan,1012.0,1047.0,571.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_151/normal_mixture_k.stan,1015.0,1054.0,575.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_320/normal_mixture_k.stan,1017.0,1059.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_118/normal_mixture_k.stan,1013.0,1048.0,567.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_132/normal_mixture_k.stan,1022.0,1071.0,580.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_378/normal_mixture_k.stan,1015.0,1057.0,576.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_240/normal_mixture_k.stan,1017.0,1066.0,579.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_139/normal_mixture_k.stan,1015.0,1055.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_134/normal_mixture_k.stan,1017.0,1053.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_31/normal_mixture_k.stan,270.0,321.0,54.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_436/normal_mixture_k.stan,524.0,569.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_141/normal_mixture_k.stan,269.0,310.0,71.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_399/normal_mixture_k.stan,1025.0,1096.0,598.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_163/normal_mixture_k.stan,267.0,303.0,43.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_142/normal_mixture_k.stan,1014.0,1061.0,576.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_490/normal_mixture_k.stan,1019.0,1060.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_328/normal_mixture_k.stan,1019.0,1060.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_267/normal_mixture_k.stan,1017.0,1072.0,588.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_114/normal_mixture_k.stan,1021.0,1085.0,589.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_323/normal_mixture_k.stan,1019.0,1060.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_468/normal_mixture_k.stan,1015.0,1057.0,29.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_552/normal_mixture_k.stan,1017.0,1051.0,568.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_305/normal_mixture_k.stan,1021.0,1074.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_19/normal_mixture_k.stan,1017.0,1058.0,576.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_314/normal_mixture_k.stan,1015.0,1071.0,588.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_219/normal_mixture_k.stan,513.0,553.0,515.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_185/normal_mixture_k.stan,153.0,207.0,39.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_526/normal_mixture_k.stan,1024.0,1069.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_453/normal_mixture_k.stan,1019.0,1060.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_318/normal_mixture_k.stan,1024.0,1069.0,518.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_81/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_186/normal_mixture_k.stan,144.0,194.0,39.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_313/normal_mixture_k.stan,1017.0,1082.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_597/normal_mixture_k.stan,1013.0,1050.0,570.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_13/normal_mixture_k.stan,1015.0,1057.0,576.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_324/normal_mixture_k.stan,1019.0,1060.0,468.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_230/normal_mixture_k.stan,270.0,315.0,273.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_166/normal_mixture_k.stan,1015.0,1062.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_261/normal_mixture_k.stan,34.0,75.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_367/normal_mixture_k.stan,1015.0,1054.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_252/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_388/normal_mixture_k.stan,519.0,560.0,517.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_168/normal_mixture_k.stan,1019.0,1060.0,568.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_450/normal_mixture_k.stan,1018.0,1062.0,573.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_204/normal_mixture_k.stan,1017.0,1082.0,44.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_229/normal_mixture_k.stan,1020.0,1074.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_303/normal_mixture_k.stan,1020.0,1067.0,583.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_595/normal_mixture_k.stan,1022.0,1065.0,578.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_366/normal_mixture_k.stan,1020.0,1071.0,582.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_479/normal_mixture_k.stan,1020.0,1074.0,585.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_136/normal_mixture_k.stan,1017.0,1051.0,568.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_412/normal_mixture_k.stan,265.0,307.0,48.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_146/normal_mixture_k.stan,1021.0,1079.0,593.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_100/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_116/normal_mixture_k.stan,1012.0,1049.0,574.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_99/normal_mixture_k.stan,1015.0,1071.0,588.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_231/normal_mixture_k.stan,1020.0,1071.0,582.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_97/normal_mixture_k.stan,140.0,182.0,150.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_156/normal_mixture_k.stan,1017.0,1053.0,571.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_562/normal_mixture_k.stan,515.0,564.0,90.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_405/normal_mixture_k.stan,1014.0,1064.0,579.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_394/normal_mixture_k.stan,1015.0,1053.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_501/normal_mixture_k.stan,1020.0,1074.0,584.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_410/normal_mixture_k.stan,1022.0,1067.0,576.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_500/normal_mixture_k.stan,1019.0,1060.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_542/normal_mixture_k.stan,1019.0,1060.0,39.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_427/normal_mixture_k.stan,1016.0,1068.0,581.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_254/normal_mixture_k.stan,1015.0,1057.0,576.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_528/normal_mixture_k.stan,1019.0,1057.0,575.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_571/normal_mixture_k.stan,1013.0,1053.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_79/normal_mixture_k.stan,269.0,308.0,46.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_430/normal_mixture_k.stan,1015.0,1055.0,573.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_98/normal_mixture_k.stan,142.0,174.0,146.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_165/normal_mixture_k.stan,1021.0,1078.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_160/normal_mixture_k.stan,1015.0,1057.0,29.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_359/normal_mixture_k.stan,1023.0,1096.0,605.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_147/normal_mixture_k.stan,1017.0,1082.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_198/normal_mixture_k.stan,1017.0,1071.0,586.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_21/normal_mixture_k.stan,1021.0,1074.0,592.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_188/normal_mixture_k.stan,1012.0,1055.0,571.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_437/normal_mixture_k.stan,1015.0,1044.0,562.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_492/normal_mixture_k.stan,1026.0,1087.0,591.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_24/normal_mixture_k.stan,1020.0,1064.0,573.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_181/normal_mixture_k.stan,1024.0,1069.0,577.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240728/progs20190621-210330240728_prob_rand_71/normal_mixture_k.stan,269.0,307.0,269.0,1.0,0.0
