program,0_-2,0_-3,0_-1,1_-3,1_-2,1_-1,-1_-2,0_-4,1_-4,-1_-3,1_-5,2_-4,0_-5,-1_-4
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_132/Mt.stan,259.0,70.0,0.0,747.0,16.0,3.0,2.0,16.0,50.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_263/Mt.stan,259.0,67.0,0.0,754.0,16.0,3.0,2.0,22.0,54.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_463/Mt.stan,266.0,81.0,0.0,761.0,16.0,3.0,2.0,22.0,91.0,712.0,15.0,0.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_279/Mt.stan,258.0,65.0,0.0,752.0,16.0,3.0,2.0,22.0,53.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_302/Mt.stan,257.0,68.0,0.0,747.0,16.0,3.0,2.0,16.0,53.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_450/Mt.stan,56.0,77.0,0.0,133.0,16.0,3.0,2.0,20.0,76.0,88.0,12.0,0.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_62/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,17.0,50.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_591/Mt.stan,260.0,73.0,0.0,752.0,16.0,3.0,2.0,18.0,67.0,712.0,11.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_439/Mt.stan,255.0,67.0,0.0,738.0,16.0,3.0,2.0,15.0,40.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_424/Mt.stan,258.0,69.0,0.0,751.0,16.0,3.0,2.0,18.0,52.0,712.0,7.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_338/Mt.stan,261.0,74.0,0.0,749.0,16.0,3.0,2.0,18.0,68.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_155/Mt.stan,259.0,70.0,0.0,747.0,16.0,3.0,2.0,16.0,50.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_17/Mt.stan,255.0,58.0,0.0,739.0,12.0,3.0,1.0,14.0,43.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_82/Mt.stan,257.0,71.0,0.0,745.0,16.0,3.0,2.0,16.0,49.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_383/Mt.stan,260.0,70.0,0.0,755.0,16.0,3.0,2.0,22.0,54.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_316/Mt.stan,258.0,66.0,0.0,751.0,16.0,3.0,2.0,19.0,58.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_521/Mt.stan,23.0,69.0,0.0,41.0,16.0,3.0,2.0,17.0,49.0,4.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_95/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,18.0,56.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_50/Mt.stan,251.0,60.0,0.0,734.0,16.0,3.0,1.0,17.0,35.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_457/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_354/Mt.stan,259.0,68.0,0.0,752.0,16.0,3.0,2.0,19.0,55.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_344/Mt.stan,51.0,70.0,0.0,121.0,16.0,3.0,2.0,15.0,50.0,88.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_583/Mt.stan,140.0,68.0,0.0,392.0,16.0,3.0,2.0,15.0,52.0,358.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_184/Mt.stan,260.0,70.0,0.0,755.0,16.0,3.0,2.0,22.0,54.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_3/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_343/Mt.stan,138.0,68.0,0.0,387.0,16.0,3.0,2.0,18.0,58.0,355.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_33/Mt.stan,257.0,72.0,0.0,747.0,17.0,3.0,1.0,17.0,50.0,711.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_54/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,16.0,57.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_397/Mt.stan,258.0,66.0,0.0,749.0,15.0,3.0,2.0,17.0,55.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_161/Mt.stan,258.0,68.0,0.0,744.0,16.0,3.0,2.0,14.0,48.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_204/Mt.stan,258.0,65.0,0.0,747.0,16.0,3.0,2.0,14.0,50.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_448/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_183/Mt.stan,257.0,70.0,0.0,745.0,17.0,3.0,2.0,17.0,53.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_566/Mt.stan,25.0,69.0,0.0,45.0,16.0,3.0,2.0,15.0,53.0,10.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_214/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_124/Mt.stan,81.0,70.0,0.0,213.0,16.0,3.0,2.0,14.0,49.0,178.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_244/Mt.stan,259.0,73.0,0.0,746.0,16.0,3.0,2.0,18.0,67.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_23/Mt.stan,262.0,73.0,0.0,749.0,16.0,3.0,2.0,18.0,68.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_458/Mt.stan,258.0,65.0,0.0,745.0,15.0,3.0,2.0,14.0,49.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_475/Mt.stan,259.0,69.0,0.0,754.0,16.0,3.0,1.0,22.0,51.0,713.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_26/Mt.stan,259.0,67.0,0.0,746.0,15.0,3.0,2.0,15.0,48.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_58/Mt.stan,259.0,67.0,0.0,748.0,16.0,3.0,2.0,17.0,53.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_388/Mt.stan,260.0,65.0,0.0,750.0,16.0,3.0,2.0,18.0,50.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_538/Mt.stan,261.0,68.0,0.0,750.0,16.0,3.0,2.0,19.0,47.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_365/Mt.stan,259.0,69.0,0.0,758.0,16.0,3.0,2.0,24.0,59.0,712.0,2.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_474/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,17.0,50.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_353/Mt.stan,257.0,61.0,0.0,756.0,13.0,3.0,1.0,27.0,48.0,711.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_36/Mt.stan,258.0,69.0,0.0,746.0,16.0,3.0,1.0,16.0,47.0,713.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_420/Mt.stan,82.0,70.0,0.0,221.0,16.0,3.0,2.0,22.0,54.0,178.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_70/Mt.stan,139.0,69.0,0.0,393.0,16.0,3.0,2.0,18.0,58.0,355.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_580/Mt.stan,255.0,59.0,0.0,738.0,13.0,3.0,2.0,16.0,35.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_286/Mt.stan,261.0,74.0,0.0,749.0,16.0,3.0,2.0,18.0,65.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_385/Mt.stan,257.0,68.0,0.0,744.0,16.0,3.0,2.0,18.0,58.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_53/Mt.stan,142.0,70.0,0.0,406.0,16.0,3.0,2.0,28.0,55.0,355.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_209/Mt.stan,143.0,74.0,0.0,395.0,16.0,3.0,2.0,18.0,68.0,358.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_570/Mt.stan,256.0,71.0,0.0,745.0,18.0,3.0,1.0,18.0,55.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_549/Mt.stan,261.0,74.0,0.0,749.0,16.0,3.0,2.0,18.0,68.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_324/Mt.stan,259.0,70.0,0.0,747.0,16.0,3.0,2.0,16.0,53.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_524/Mt.stan,257.0,66.0,0.0,751.0,16.0,3.0,2.0,23.0,58.0,712.0,2.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_71/Mt.stan,259.0,67.0,0.0,747.0,16.0,3.0,2.0,15.0,51.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_258/Mt.stan,260.0,72.0,0.0,748.0,16.0,3.0,2.0,19.0,65.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_248/Mt.stan,264.0,77.0,0.0,757.0,16.0,3.0,2.0,20.0,76.0,712.0,12.0,0.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_179/Mt.stan,255.0,69.0,0.0,750.0,17.0,3.0,2.0,18.0,60.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_182/Mt.stan,254.0,59.0,0.0,739.0,13.0,3.0,1.0,16.0,43.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_304/Mt.stan,260.0,69.0,0.0,745.0,16.0,3.0,2.0,15.0,47.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_2/Mt.stan,53.0,74.0,0.0,125.0,16.0,3.0,2.0,18.0,68.0,88.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_369/Mt.stan,257.0,66.0,0.0,744.0,16.0,3.0,2.0,17.0,52.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_110/Mt.stan,259.0,70.0,0.0,748.0,16.0,3.0,2.0,16.0,49.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_293/Mt.stan,261.0,75.0,0.0,749.0,16.0,3.0,2.0,18.0,69.0,712.0,13.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_555/Mt.stan,260.0,67.0,0.0,754.0,15.0,3.0,2.0,21.0,51.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_489/Mt.stan,259.0,67.0,0.0,748.0,16.0,3.0,2.0,18.0,47.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_281/Mt.stan,136.0,64.0,0.0,380.0,15.0,3.0,2.0,14.0,39.0,355.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_1/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_546/Mt.stan,258.0,75.0,0.0,753.0,16.0,3.0,2.0,25.0,77.0,712.0,6.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_196/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,18.0,58.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_428/Mt.stan,260.0,70.0,0.0,755.0,16.0,3.0,2.0,22.0,54.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_66/Mt.stan,139.0,69.0,0.0,389.0,16.0,3.0,1.0,16.0,50.0,356.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_322/Mt.stan,260.0,72.0,0.0,750.0,16.0,3.0,2.0,18.0,64.0,712.0,10.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_314/Mt.stan,261.0,74.0,0.0,749.0,16.0,3.0,2.0,16.0,67.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_28/Mt.stan,257.0,68.0,0.0,747.0,17.0,3.0,1.0,18.0,53.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_138/Mt.stan,261.0,74.0,0.0,749.0,16.0,3.0,2.0,17.0,65.0,712.0,11.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_152/Mt.stan,257.0,68.0,0.0,744.0,16.0,3.0,2.0,18.0,58.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_502/Mt.stan,81.0,70.0,0.0,213.0,16.0,3.0,2.0,16.0,53.0,178.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_94/Mt.stan,25.0,70.0,0.0,45.0,16.0,3.0,2.0,16.0,53.0,10.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_119/Mt.stan,259.0,69.0,0.0,747.0,16.0,3.0,2.0,15.0,53.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_267/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,17.0,50.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_425/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,18.0,58.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_194/Mt.stan,80.0,66.0,0.0,213.0,15.0,3.0,2.0,15.0,49.0,178.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_478/Mt.stan,260.0,70.0,0.0,755.0,16.0,3.0,2.0,22.0,54.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_13/Mt.stan,140.0,68.0,0.0,392.0,16.0,3.0,2.0,15.0,52.0,358.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_309/Mt.stan,257.0,70.0,0.0,745.0,16.0,3.0,1.0,14.0,49.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_43/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,18.0,58.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_429/Mt.stan,260.0,70.0,0.0,755.0,16.0,3.0,2.0,22.0,52.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_25/Mt.stan,258.0,65.0,0.0,747.0,15.0,3.0,2.0,16.0,45.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_45/Mt.stan,51.0,70.0,0.0,123.0,16.0,3.0,2.0,16.0,53.0,88.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_508/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_207/Mt.stan,256.0,70.0,0.0,747.0,17.0,3.0,2.0,16.0,55.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_114/Mt.stan,142.0,70.0,0.0,401.0,16.0,3.0,2.0,22.0,54.0,358.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_411/Mt.stan,258.0,75.0,0.0,747.0,18.0,3.0,1.0,20.0,70.0,711.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_351/Mt.stan,264.0,73.0,0.0,759.0,15.0,3.0,2.0,28.0,70.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_479/Mt.stan,254.0,60.0,0.0,738.0,14.0,3.0,1.0,16.0,36.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_288/Mt.stan,259.0,67.0,0.0,748.0,15.0,3.0,2.0,17.0,46.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_231/Mt.stan,261.0,74.0,0.0,749.0,16.0,3.0,2.0,18.0,68.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_517/Mt.stan,261.0,67.0,0.0,762.0,15.0,3.0,2.0,27.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_65/Mt.stan,257.0,66.0,0.0,745.0,16.0,3.0,2.0,16.0,49.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_456/Mt.stan,261.0,71.0,0.0,750.0,15.0,3.0,2.0,17.0,65.0,712.0,11.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_391/Mt.stan,256.0,68.0,0.0,744.0,17.0,3.0,2.0,16.0,54.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_506/Mt.stan,256.0,62.0,0.0,743.0,15.0,3.0,2.0,17.0,43.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_32/Mt.stan,260.0,67.0,0.0,748.0,15.0,3.0,2.0,14.0,48.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_525/Mt.stan,257.0,68.0,0.0,750.0,16.0,3.0,2.0,18.0,57.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_142/Mt.stan,258.0,69.0,0.0,752.0,16.0,3.0,2.0,22.0,53.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_181/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,18.0,58.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_539/Mt.stan,254.0,56.0,0.0,738.0,12.0,3.0,1.0,15.0,40.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_402/Mt.stan,258.0,66.0,0.0,749.0,15.0,3.0,2.0,17.0,55.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_153/Mt.stan,261.0,71.0,0.0,748.0,15.0,3.0,2.0,17.0,65.0,712.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_459/Mt.stan,141.0,70.0,0.0,398.0,16.0,3.0,2.0,22.0,54.0,355.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_329/Mt.stan,256.0,65.0,0.0,744.0,16.0,3.0,2.0,16.0,48.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_21/Mt.stan,258.0,65.0,0.0,745.0,15.0,3.0,2.0,14.0,49.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_104/Mt.stan,142.0,70.0,0.0,401.0,16.0,3.0,2.0,22.0,51.0,358.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_387/Mt.stan,258.0,66.0,0.0,749.0,15.0,3.0,2.0,17.0,55.0,712.0,4.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_233/Mt.stan,258.0,69.0,0.0,750.0,16.0,3.0,2.0,18.0,55.0,712.0,2.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_436/Mt.stan,260.0,69.0,0.0,755.0,16.0,3.0,2.0,21.0,54.0,712.0,6.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_10/Mt.stan,258.0,68.0,0.0,747.0,16.0,3.0,2.0,17.0,49.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_192/Mt.stan,260.0,69.0,0.0,750.0,16.0,3.0,2.0,19.0,47.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_416/Mt.stan,255.0,63.0,0.0,738.0,16.0,3.0,2.0,14.0,41.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_220/Mt.stan,258.0,68.0,0.0,746.0,16.0,3.0,2.0,15.0,52.0,712.0,4.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_418/Mt.stan,257.0,70.0,0.0,745.0,17.0,3.0,2.0,17.0,55.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_488/Mt.stan,253.0,61.0,0.0,738.0,14.0,3.0,1.0,16.0,48.0,711.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_219/Mt.stan,255.0,59.0,0.0,739.0,16.0,3.0,2.0,17.0,39.0,712.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_240/Mt.stan,260.0,66.0,0.0,746.0,13.0,3.0,2.0,18.0,62.0,712.0,12.0,0.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_158/Mt.stan,260.0,67.0,0.0,754.0,15.0,3.0,2.0,21.0,51.0,712.0,6.0,0.0,4.0,0.0
