program,0_-1_0,0_-1_-1,0_-2_-1,0_-3_-1,0_-2_0,1_-2_-1,1_-3_-1,1_-2_0,-1_-2_0,0_-3_0,1_-3_0,1_-4_-1,0_-4_0,0_-4_-1,-1_-3_0,1_-4_0,0_-3_1
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_574/hearts.stan,0.0,4.0,15.0,55.0,18.0,10.0,32.0,0.0,1.0,34.0,14.0,5.0,7.0,6.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_421/hearts.stan,0.0,4.0,11.0,26.0,17.0,8.0,30.0,0.0,1.0,29.0,10.0,4.0,9.0,7.0,0.0,8.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_445/hearts.stan,0.0,4.0,15.0,40.0,15.0,10.0,22.0,0.0,1.0,30.0,11.0,4.0,4.0,3.0,0.0,4.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_416/hearts.stan,0.0,4.0,13.0,54.0,16.0,9.0,21.0,0.0,1.0,26.0,11.0,6.0,5.0,5.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_434/hearts.stan,0.0,4.0,15.0,40.0,15.0,10.0,23.0,0.0,1.0,30.0,11.0,4.0,4.0,3.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_281/hearts.stan,0.0,4.0,15.0,58.0,21.0,11.0,37.0,0.0,1.0,39.0,13.0,5.0,10.0,11.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_330/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,27.0,0.0,1.0,32.0,12.0,5.0,6.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_58/hearts.stan,0.0,4.0,13.0,59.0,16.0,11.0,25.0,0.0,1.0,31.0,11.0,6.0,5.0,5.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_256/hearts.stan,0.0,4.0,15.0,54.0,15.0,10.0,23.0,0.0,1.0,28.0,12.0,4.0,7.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_575/hearts.stan,0.0,4.0,15.0,21.0,15.0,8.0,25.0,0.0,1.0,29.0,8.0,5.0,5.0,5.0,0.0,5.0,3.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_96/hearts.stan,0.0,4.0,15.0,57.0,15.0,10.0,21.0,0.0,1.0,28.0,11.0,4.0,4.0,3.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_235/hearts.stan,0.0,4.0,11.0,26.0,15.0,8.0,22.0,0.0,1.0,25.0,8.0,4.0,6.0,4.0,0.0,5.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_241/hearts.stan,0.0,4.0,15.0,57.0,19.0,11.0,30.0,0.0,1.0,33.0,14.0,5.0,8.0,6.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_600/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,31.0,12.0,5.0,6.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_18/hearts.stan,0.0,4.0,15.0,58.0,15.0,10.0,24.0,0.0,1.0,30.0,11.0,3.0,4.0,3.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_307/hearts.stan,0.0,4.0,15.0,57.0,21.0,11.0,37.0,0.0,1.0,37.0,15.0,5.0,11.0,10.0,0.0,9.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_560/hearts.stan,0.0,4.0,15.0,58.0,21.0,11.0,42.0,0.0,1.0,40.0,15.0,5.0,11.0,10.0,0.0,9.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_41/hearts.stan,0.0,4.0,15.0,58.0,15.0,10.0,23.0,0.0,1.0,30.0,11.0,4.0,4.0,3.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_89/hearts.stan,0.0,4.0,13.0,59.0,16.0,11.0,26.0,0.0,1.0,31.0,11.0,5.0,6.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_471/hearts.stan,0.0,4.0,11.0,34.0,15.0,8.0,19.0,0.0,1.0,23.0,7.0,4.0,5.0,4.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_359/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,30.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_159/hearts.stan,0.0,4.0,10.0,49.0,18.0,8.0,26.0,0.0,1.0,27.0,10.0,4.0,8.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_486/hearts.stan,0.0,4.0,15.0,42.0,15.0,10.0,27.0,0.0,1.0,32.0,8.0,5.0,5.0,5.0,0.0,6.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_511/hearts.stan,0.0,4.0,15.0,58.0,15.0,10.0,24.0,0.0,1.0,30.0,11.0,3.0,4.0,3.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_500/hearts.stan,0.0,4.0,11.0,34.0,14.0,8.0,21.0,0.0,1.0,24.0,7.0,3.0,6.0,4.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_245/hearts.stan,0.0,4.0,15.0,58.0,15.0,10.0,24.0,0.0,1.0,30.0,11.0,3.0,4.0,3.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_176/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_338/hearts.stan,0.0,4.0,14.0,56.0,18.0,10.0,32.0,0.0,1.0,34.0,11.0,5.0,8.0,6.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_198/hearts.stan,0.0,4.0,15.0,58.0,17.0,10.0,32.0,0.0,1.0,34.0,12.0,5.0,7.0,6.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_95/hearts.stan,0.0,4.0,14.0,58.0,16.0,9.0,29.0,0.0,1.0,30.0,11.0,5.0,5.0,5.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_532/hearts.stan,0.0,4.0,15.0,57.0,18.0,11.0,25.0,0.0,1.0,31.0,12.0,4.0,6.0,5.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_292/hearts.stan,0.0,4.0,14.0,56.0,15.0,11.0,24.0,0.0,1.0,29.0,11.0,4.0,6.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_208/hearts.stan,0.0,4.0,11.0,26.0,15.0,8.0,21.0,0.0,1.0,25.0,7.0,4.0,5.0,4.0,0.0,5.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_219/hearts.stan,0.0,4.0,9.0,50.0,16.0,8.0,17.0,0.0,1.0,21.0,10.0,6.0,5.0,4.0,0.0,4.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_310/hearts.stan,0.0,4.0,15.0,56.0,17.0,10.0,33.0,0.0,1.0,36.0,12.0,4.0,9.0,9.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_404/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,32.0,0.0,1.0,35.0,14.0,5.0,8.0,6.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_238/hearts.stan,0.0,4.0,13.0,57.0,17.0,9.0,36.0,0.0,1.0,33.0,14.0,4.0,8.0,6.0,0.0,9.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_178/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,31.0,12.0,5.0,6.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_232/hearts.stan,0.0,4.0,15.0,58.0,16.0,12.0,20.0,0.0,1.0,32.0,11.0,5.0,6.0,5.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_343/hearts.stan,0.0,4.0,11.0,50.0,16.0,8.0,21.0,0.0,1.0,25.0,9.0,4.0,5.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_450/hearts.stan,0.0,4.0,15.0,55.0,20.0,11.0,30.0,0.0,1.0,35.0,14.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_260/hearts.stan,0.0,4.0,15.0,40.0,15.0,10.0,23.0,0.0,1.0,30.0,11.0,4.0,4.0,3.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_364/hearts.stan,0.0,4.0,15.0,58.0,19.0,10.0,40.0,0.0,1.0,38.0,15.0,3.0,11.0,10.0,0.0,11.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_79/hearts.stan,0.0,4.0,15.0,57.0,16.0,10.0,24.0,0.0,1.0,30.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_173/hearts.stan,0.0,4.0,15.0,31.0,15.0,10.0,21.0,0.0,1.0,30.0,11.0,5.0,4.0,3.0,0.0,3.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_63/hearts.stan,0.0,4.0,15.0,57.0,16.0,11.0,22.0,0.0,1.0,32.0,11.0,5.0,6.0,5.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_518/hearts.stan,0.0,4.0,16.0,58.0,17.0,10.0,32.0,0.0,1.0,39.0,14.0,6.0,6.0,6.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_147/hearts.stan,0.0,4.0,14.0,57.0,15.0,11.0,26.0,0.0,1.0,31.0,11.0,4.0,6.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_116/hearts.stan,0.0,4.0,14.0,54.0,16.0,9.0,25.0,0.0,1.0,31.0,11.0,5.0,5.0,5.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_473/hearts.stan,0.0,4.0,15.0,58.0,22.0,12.0,38.0,0.0,1.0,38.0,18.0,5.0,11.0,7.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_357/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,25.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,4.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_461/hearts.stan,0.0,4.0,16.0,25.0,16.0,10.0,25.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,3.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_253/hearts.stan,0.0,4.0,11.0,51.0,14.0,8.0,21.0,0.0,1.0,25.0,7.0,3.0,6.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_40/hearts.stan,0.0,4.0,16.0,58.0,17.0,10.0,33.0,0.0,1.0,39.0,12.0,6.0,6.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_90/hearts.stan,0.0,4.0,15.0,57.0,16.0,10.0,24.0,0.0,1.0,30.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_59/hearts.stan,0.0,4.0,9.0,25.0,15.0,8.0,18.0,0.0,1.0,21.0,7.0,5.0,5.0,4.0,0.0,3.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_139/hearts.stan,0.0,4.0,15.0,58.0,20.0,10.0,42.0,0.0,1.0,40.0,15.0,5.0,12.0,12.0,0.0,10.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_221/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_398/hearts.stan,0.0,4.0,15.0,57.0,18.0,10.0,31.0,0.0,1.0,34.0,12.0,5.0,8.0,9.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_250/hearts.stan,0.0,4.0,15.0,54.0,14.0,10.0,24.0,0.0,1.0,29.0,11.0,3.0,7.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_363/hearts.stan,0.0,4.0,15.0,58.0,20.0,10.0,42.0,0.0,1.0,40.0,15.0,5.0,12.0,12.0,0.0,10.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_492/hearts.stan,0.0,4.0,13.0,59.0,19.0,12.0,27.0,0.0,1.0,34.0,12.0,7.0,7.0,7.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_412/hearts.stan,0.0,4.0,13.0,51.0,15.0,8.0,21.0,0.0,1.0,23.0,11.0,3.0,4.0,4.0,0.0,4.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_92/hearts.stan,0.0,4.0,16.0,59.0,16.0,11.0,23.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_464/hearts.stan,0.0,4.0,15.0,58.0,17.0,10.0,31.0,0.0,1.0,34.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_17/hearts.stan,0.0,4.0,15.0,58.0,20.0,10.0,44.0,0.0,1.0,40.0,17.0,5.0,13.0,11.0,0.0,11.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_358/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,30.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_314/hearts.stan,0.0,4.0,9.0,50.0,19.0,9.0,22.0,0.0,1.0,24.0,11.0,5.0,7.0,6.0,0.0,4.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_164/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,30.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_539/hearts.stan,0.0,4.0,15.0,57.0,18.0,10.0,31.0,0.0,1.0,34.0,12.0,5.0,8.0,9.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_67/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_246/hearts.stan,0.0,4.0,15.0,36.0,15.0,8.0,26.0,0.0,1.0,31.0,8.0,4.0,6.0,5.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_554/hearts.stan,0.0,4.0,15.0,58.0,17.0,10.0,32.0,0.0,1.0,34.0,12.0,5.0,7.0,6.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_514/hearts.stan,0.0,4.0,13.0,57.0,16.0,9.0,30.0,0.0,1.0,31.0,11.0,5.0,5.0,5.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_519/hearts.stan,0.0,4.0,9.0,50.0,18.0,8.0,27.0,0.0,1.0,25.0,12.0,5.0,9.0,8.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_156/hearts.stan,0.0,4.0,15.0,25.0,18.0,11.0,27.0,0.0,1.0,33.0,12.0,4.0,6.0,5.0,0.0,6.0,3.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_172/hearts.stan,0.0,4.0,15.0,40.0,16.0,10.0,26.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_520/hearts.stan,0.0,4.0,13.0,61.0,15.0,11.0,27.0,0.0,1.0,31.0,8.0,5.0,6.0,5.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_60/hearts.stan,0.0,4.0,15.0,31.0,19.0,11.0,30.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_399/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,31.0,0.0,1.0,35.0,14.0,6.0,8.0,6.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_322/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_521/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,32.0,0.0,1.0,35.0,14.0,5.0,8.0,6.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_154/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,30.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_130/hearts.stan,0.0,4.0,11.0,53.0,18.0,9.0,25.0,0.0,1.0,28.0,8.0,4.0,7.0,6.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_49/hearts.stan,0.0,4.0,15.0,42.0,15.0,10.0,26.0,0.0,1.0,32.0,8.0,5.0,5.0,5.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_393/hearts.stan,0.0,4.0,11.0,53.0,14.0,8.0,18.0,0.0,1.0,23.0,7.0,3.0,4.0,2.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_410/hearts.stan,0.0,4.0,13.0,57.0,16.0,9.0,29.0,0.0,1.0,31.0,11.0,6.0,5.0,5.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_268/hearts.stan,0.0,4.0,15.0,57.0,15.0,10.0,26.0,0.0,1.0,30.0,12.0,4.0,7.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_32/hearts.stan,0.0,4.0,15.0,59.0,18.0,11.0,33.0,0.0,1.0,36.0,14.0,5.0,9.0,8.0,0.0,8.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_200/hearts.stan,0.0,4.0,15.0,25.0,16.0,11.0,24.0,0.0,1.0,34.0,11.0,5.0,6.0,5.0,0.0,3.0,3.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_57/hearts.stan,0.0,4.0,14.0,54.0,16.0,9.0,25.0,0.0,1.0,31.0,11.0,5.0,5.0,5.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_254/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,31.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_435/hearts.stan,0.0,4.0,15.0,55.0,17.0,10.0,24.0,0.0,1.0,32.0,13.0,6.0,5.0,5.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_405/hearts.stan,0.0,4.0,15.0,60.0,15.0,10.0,27.0,0.0,1.0,31.0,9.0,5.0,6.0,4.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_110/hearts.stan,0.0,4.0,9.0,52.0,15.0,8.0,19.0,0.0,1.0,21.0,7.0,5.0,5.0,4.0,0.0,4.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_476/hearts.stan,0.0,4.0,14.0,57.0,15.0,11.0,21.0,0.0,1.0,28.0,11.0,4.0,4.0,3.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_462/hearts.stan,0.0,4.0,13.0,57.0,19.0,10.0,35.0,0.0,1.0,34.0,14.0,5.0,8.0,6.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_138/hearts.stan,0.0,4.0,14.0,58.0,19.0,12.0,32.0,0.0,1.0,35.0,14.0,5.0,8.0,6.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_119/hearts.stan,0.0,4.0,11.0,51.0,14.0,8.0,19.0,0.0,1.0,25.0,7.0,4.0,6.0,4.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_4/hearts.stan,0.0,4.0,11.0,35.0,15.0,8.0,21.0,0.0,1.0,25.0,7.0,4.0,5.0,4.0,0.0,5.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_457/hearts.stan,0.0,4.0,11.0,51.0,14.0,8.0,21.0,0.0,1.0,25.0,7.0,3.0,6.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_291/hearts.stan,0.0,4.0,13.0,33.0,16.0,8.0,23.0,0.0,1.0,25.0,11.0,5.0,5.0,6.0,0.0,3.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_499/hearts.stan,0.0,4.0,15.0,40.0,18.0,10.0,34.0,0.0,1.0,36.0,13.0,5.0,8.0,8.0,0.0,8.0,18.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_231/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,32.0,11.0,5.0,5.0,5.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_543/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,32.0,0.0,1.0,35.0,14.0,5.0,8.0,6.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_558/hearts.stan,0.0,4.0,15.0,58.0,16.0,10.0,26.0,0.0,1.0,31.0,12.0,5.0,6.0,4.0,0.0,5.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_415/hearts.stan,0.0,4.0,15.0,58.0,19.0,11.0,30.0,0.0,1.0,35.0,12.0,5.0,7.0,7.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_242/hearts.stan,0.0,4.0,9.0,48.0,15.0,8.0,17.0,0.0,1.0,21.0,10.0,5.0,6.0,4.0,0.0,4.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_35/hearts.stan,0.0,4.0,15.0,58.0,15.0,10.0,24.0,0.0,1.0,30.0,11.0,3.0,4.0,3.0,0.0,6.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_9/hearts.stan,0.0,4.0,15.0,58.0,18.0,10.0,33.0,0.0,1.0,36.0,12.0,5.0,8.0,9.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_406/hearts.stan,0.0,4.0,9.0,50.0,15.0,8.0,15.0,0.0,1.0,19.0,10.0,4.0,4.0,2.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_217/hearts.stan,0.0,4.0,15.0,25.0,18.0,10.0,35.0,0.0,1.0,36.0,14.0,5.0,9.0,8.0,0.0,8.0,3.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_25/hearts.stan,0.0,4.0,15.0,30.0,16.0,10.0,24.0,0.0,1.0,30.0,11.0,5.0,5.0,5.0,0.0,5.0,9.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_55/hearts.stan,0.0,4.0,13.0,57.0,18.0,9.0,36.0,0.0,1.0,35.0,12.0,6.0,8.0,9.0,0.0,9.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_581/hearts.stan,0.0,4.0,15.0,58.0,18.0,11.0,29.0,0.0,1.0,33.0,14.0,4.0,7.0,4.0,0.0,7.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_93/hearts.stan,0.0,4.0,9.0,50.0,16.0,8.0,18.0,0.0,1.0,21.0,10.0,5.0,5.0,4.0,0.0,3.0,36.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_97/hearts.stan,0.0,4.0,15.0,58.0,17.0,10.0,30.0,0.0,1.0,34.0,12.0,6.0,7.0,7.0,0.0,7.0,36.0
